Section,Type,Key_1,Value_1,Key_2,Value_2,Key_3,Value_3,Key_4,Value_4,Key_5,Value_5,Key_6,Value_6,Key_7,Value_7,Key_8,Value_8,Key_9,Value_9,Key_10,Value_10,Key_11,Value_11,Key_12,Value_12,Key_13,Value_13,Key_14,Value_14,Key_15,Value_15,Key_16,Value_16
up_sect_fourta_skat_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourta_ssp_1,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourta_sts_nbc_1,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourta_sts_proto_1,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourta_sunrise_nbc_1,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourta_sunrise_proto_1,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_assault_vest_1,outfit,cost,"17000",health_restore_speed,"0.00015",inv_weight,"1",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_exolight_1,outfit,bones_koeff_protection_add,"actor_armor_light_add_1",cost,"3300",explosion_protection,"1.67",fire_wound_protection,"0.03",hit_fraction_actor,"-0.05",inv_weight,"1",value,"5",,,,,,,,,,,,,,,,,,
up_sect_fourtc_exolight_2,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_lcs_1,outfit,cost,"17000",health_restore_speed,"0.00015",inv_weight,"1",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_lcs_2,outfit,additional_inventory_weight,"7",additional_inventory_weight2,"7",cost,"8000",inv_weight,"0",value,"7",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_lcs_3,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_ps5_nbc_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_ps5_proto_1,outfit,cost,"21000",inv_weight,"3.7",sprint_allowed,"true",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_seva_1,outfit,cost,"3600",inv_weight,"0.05",telepatic_protection,"2.08",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_seva_2,outfit,cost,"3600",inv_weight,"0.05",telepatic_protection,"2.08",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_skat_1,outfit,bleeding_restore_speed,"0.0004",cost,"20000",inv_weight,"1.5",value,"4",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_ssp_1,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_sts_nbc_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_sts_proto_1,outfit,cost,"21000",inv_weight,"3.7",sprint_allowed,"true",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_sunrise_nbc_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_sunrise_proto_1,outfit,cost,"21000",inv_weight,"3.7",sprint_allowed,"true",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtd_exolight_1,outfit,cost,"2600",immunities_sect_add,"sect_immunities_sub_physical_small",value,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtd_exolight_2,outfit,cost,"17000",health_restore_speed,"0.00015",inv_weight,"1",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtd_ssp_1,outfit,cost,"6000",inv_weight,"0.1",telepatic_protection,"4.17",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_assault_vest_1,outfit,cost,"6000",inv_weight,"0.1",telepatic_protection,"4.17",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_exolight_1,outfit,bleeding_restore_speed,"0.0002",cost,"12000",inv_weight,"0.5",value,"2",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_exolight_2,outfit,cost,"8000",inv_weight,"0.2",power_loss,"-0.01",power_restore_speed,"0.0006",value,"6",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_seva_1,outfit,bleeding_restore_speed,"0.0004",cost,"20000",inv_weight,"1.5",value,"4",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_seva_2,outfit,additional_inventory_weight,"10",additional_inventory_weight2,"10",cost,"10000",inv_weight,"0",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_skat_1,outfit,cost,"25000",health_restore_speed,"0.0003",inv_weight,"2",value,"2",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_exolight_1,outfit,cost,"17000",health_restore_speed,"0.00015",inv_weight,"1",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_exolight_2,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_assault_vest_1,outfit,cost,"2600",immunities_sect_add,"sect_immunities_sub_physical_small",value,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_berill_1,outfit,cost,"2600",immunities_sect_add,"sect_immunities_sub_physical_small",value,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_berill_2,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_berill_3,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_exolight_1,outfit,cost,"3600",inv_weight,"0.05",telepatic_protection,"2.08",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_exolight_2,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_lcs_1,outfit,cost,"2600",immunities_sect_add,"sect_immunities_sub_physical_small",value,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_lcs_2,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_lcs_3,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_novice_1,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_ps5_1,outfit,cost,"2900",inv_weight,"0.7",value,"5",wound_protection,"2.63",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_ps5_2,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_ps5_3,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_seva_1,outfit,cost,"2600",immunities_sect_add,"sect_immunities_sub_physical_small",value,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_seva_2,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_skat_1,outfit,cost,"2900",inv_weight,"0.7",value,"5",wound_protection,"2.63",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_ssp_1,outfit,cost,"2600",immunities_sect_add,"sect_immunities_sub_physical_small",value,"5",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_sts_1,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_sts_2,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_sts_3,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_sunrise_1,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_sunrise_2,outfit,burn_protection,"2.88",cost,"3300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_sunrise_3,outfit,cost,"3600",inv_weight,"0.05",telepatic_protection,"2.08",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_assault_vest_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_berill_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_berill_2,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_berill_3,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_exolight_1,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_exolight_2,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_lcs_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_lcs_2,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_lcs_3,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_novice_1,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_ps5_1,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_ps5_2,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_ps5_3,outfit,bones_koeff_protection_add,"actor_armor_light_add_1",cost,"3300",explosion_protection,"1.67",fire_wound_protection,"0.03",hit_fraction_actor,"-0.05",inv_weight,"1",value,"5",,,,,,,,,,,,,,,,,,
up_sect_seconc_seva_1,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_seva_2,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_skat_1,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_ssp_1,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_sts_1,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_sts_2,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_sts_3,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_sunrise_1,outfit,burn_protection,"2.88",cost,"3300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_sunrise_2,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconc_sunrise_3,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_assault_vest_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_berill_1,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_berill_2,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_berill_3,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_exolight_1,outfit,burn_protection,"2.88",cost,"3300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_exolight_2,outfit,cost,"3600",inv_weight,"0.05",telepatic_protection,"2.08",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_lcs_1,outfit,burn_protection,"2.88",cost,"3300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_lcs_2,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_lcs_3,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_novice_1,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_ps5_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_ps5_2,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_ps5_3,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_seva_1,outfit,burn_protection,"2.88",cost,"3300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_seva_2,outfit,cost,"3600",inv_weight,"0.05",telepatic_protection,"2.08",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_skat_1,outfit,burn_protection,"2.88",cost,"3300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_ssp_1,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_sts_1,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_sts_2,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_sts_3,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_sunrise_1,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_second_sunrise_2,outfit,cost,"6000",inv_weight,"0.1",telepatic_protection,"4.17",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_second_sunrise_3,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_assault_vest_1,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_berill_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_berill_2,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_berill_3,outfit,cost,"8000",inv_weight,"0.2",power_loss,"-0.01",power_restore_speed,"0.0006",value,"6",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_exolight_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_exolight_2,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_lcs_1,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_lcs_2,outfit,cost,"8000",inv_weight,"0.2",power_loss,"-0.01",power_restore_speed,"0.0006",value,"6",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_lcs_3,outfit,cost,"5000",immunities_sect_add,"sect_immunities_sub_physical_medium",value,"10",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_ps5_1,outfit,bones_koeff_protection_add,"actor_armor_light_add_1",cost,"3300",explosion_protection,"1.67",fire_wound_protection,"0.03",hit_fraction_actor,"-0.05",inv_weight,"1",value,"5",,,,,,,,,,,,,,,,,,
up_sect_secone_ps5_2,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_ps5_3,outfit,cost,"5000",immunities_sect_add,"sect_immunities_sub_physical_medium",value,"10",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_seva_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_seva_2,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_skat_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_ssp_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_sts_1,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_sts_2,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_sts_3,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_sunrise_1,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_sunrise_2,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secone_sunrise_3,outfit,burn_protection,"8.62",cost,"9300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"15",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_assault_vest_1,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_exolight_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_exolight_2,outfit,burn_protection,"5.75",cost,"7300",immunities_sect_add,"sect_immunities_sub_burn_005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_seva_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_seva_2,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_skat_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_ssp_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_sts_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_sts_2,outfit,cost,"5600",inv_weight,"0.2",shock_protection,"5",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_sts_3,outfit,chemical_burn_protection,"12.50",cost,"5200",immunities_sect_add,"sect_immunities_sub_chem_002",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_sunrise_1,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_sunrise_2,outfit,cost,"5100",inv_weight,"0.15",radiation_protection,"7.75",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_seconf_sunrise_3,outfit,chemical_burn_protection,"18.75",cost,"7200",immunities_sect_add,"sect_immunities_sub_chem_005",inv_weight,"0.2",value,"15",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_assault_vest_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_berill_1,outfit,bleeding_restore_speed,"0.0003",cost,"15000",inv_weight,"1",value,"3",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_berill_2,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_berill_3,outfit,additional_inventory_weight,"3",additional_inventory_weight2,"3",cost,"3700",inv_weight,"0",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_exolight_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_exolight_2,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_lcs_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_lcs_2,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_lcs_3,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_novice_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_ps5_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_ps5_2,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_ps5_3,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_seva_1,outfit,cost,"4000",inv_weight,"0.2",power_loss,"-0.005",power_restore_speed,"0.0003",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_seva_2,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_skat_1,outfit,bleeding_restore_speed,"0.0002",cost,"12000",inv_weight,"0.5",value,"2",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_ssp_1,outfit,additional_inventory_weight,"5",additional_inventory_weight2,"5",cost,"5500",inv_weight,"0",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_sts_1,outfit,chemical_burn_protection,"6.25",cost,"2700",immunities_sect_add,"sect_immunities_sub_chem_001",inv_weight,"0.2",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_sts_2,outfit,cost,"3000",inv_weight,"-3",value,"-3",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_sts_3,outfit,additional_inventory_weight,"3",additional_inventory_weight2,"3",cost,"3700",inv_weight,"0",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_sunrise_1,outfit,cost,"3400",inv_weight,"0.05",radiation_protection,"3.87",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_sunrise_2,outfit,additional_inventory_weight,"3",additional_inventory_weight2,"3",cost,"3700",inv_weight,"0",value,"3",,,,,,,,,,,,,,,,,,,,,,
up_sect_thirda_sunrise_3,outfit,artefact_count,"1",cost,"5000",inv_weight,"0.4",value,"1",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_thirdc_assault_vest_1,outfit,cost,"2500",inv_weight,"0.1",shock_protection,"2.50",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
