~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
pri_a15_wpn_wincheaster1300,II_ATTCH,i_quest,st_wpn_wincheaster1300,st_wpn_wincheaster1300_descr,3,1250,
pri_a17_gauss_rifle,WP_SVD,w_sniper,st_wpn_umirotvoritel,st_wpn_umirotvoritel_descr,12.77,85860,
pri_a19_american_experiment_info,II_ATTCH,i_quest,st_pri_a19_american_experiment_info_name,st_pri_a19_american_experiment_info_descr,0.02,0,
pri_a19_lab_x10_info,II_ATTCH,i_quest,st_pri_a19_lab_x10_info_name,st_pri_a19_lab_x10_info_descr,0.05,0,
pri_a19_lab_x16_info,II_ATTCH,i_quest,st_pri_a19_lab_x16_info_name,st_pri_a19_lab_x16_info_descr,0.05,0,
pri_a19_lab_x18_info,II_ATTCH,i_quest,st_pri_a19_lab_x18_info_name,st_pri_a19_lab_x18_info_descr,0.05,0,
pri_a19_lab_x7_info,II_ATTCH,i_quest,st_pri_a19_lab_x7_info_name,st_pri_a19_lab_x7_info_descr,0.05,0,
pri_a25_antenna_grenade,S_EXPLO,w_base,,no_description,0.10,500,
pri_a25_enter_door_explosive_grenade,S_EXPLO,w_base,,no_description,0.10,500,
pri_a25_explosive_charge_item,D_PDA,i_quest,pri_a25_explosive_name,pri_a25_explosive_charge_descr,3.50,20,
pri_a25_poltergeist,SM_POLTR,SM_POLTER_G,,,0,0,
pri_b35_lab_x8_key,D_PDA,i_quest,st_pri_b35_lab_x8_key_name,st_pri_b35_lab_x8_key_desc,0.05,0,
pri_b36_monolith_hiding_place_pda,II_ATTCH,i_quest,st_pri_b36_monolith_hiding_place_pda_name,st_pri_b36_monolith_hiding_place_pda_desc,0.10,0,
pri_decoder_documents,II_ATTCH,i_quest,item_docs_hiden_pri_name,pri_decoder_docs_conclusion_txt,0,0,
protein,II_FOOD,i_food,st_protein,st_protein_descr,0.09,1000,
prt_i_ammo,II_ATTCH,i_part,st_prt_i_ammo,st_prt_i_ammo_descr,0.13,52,
prt_i_capacitors,II_ATTCH,i_part,st_prt_i_capacitors,st_prt_i_capacitors_descr,0.13,193,
prt_i_ceramic,II_ATTCH,i_part,st_prt_i_ceramic,st_prt_i_ceramic_descr,0.42,46,
prt_i_copper,II_ATTCH,i_part,st_prt_i_copper,st_prt_i_copper_descr,0.15,134,
prt_i_fasteners,II_ATTCH,i_part,st_prt_i_fasteners,st_prt_i_fasteners_descr,0.02,73,
prt_i_glass,II_ATTCH,i_part,st_prt_i_glass,st_prt_i_glass_descr,0.36,24,
prt_i_leather,II_ATTCH,i_part,st_prt_i_leather,st_prt_i_leather_descr,0.24,54,
prt_i_paper,II_ATTCH,i_part,st_prt_i_paper,st_prt_i_paper_descr,0.01,61,
prt_i_plastic,II_ATTCH,i_part,st_prt_i_plastic,st_prt_i_plastic_descr,0.01,144,
prt_i_resistors,II_ATTCH,i_part,st_prt_i_resistors,st_prt_i_resistors_descr,0.10,140,
prt_i_rubber,II_ATTCH,i_part,st_prt_i_rubber,st_prt_i_rubber_descr,0.13,22,
prt_i_scrap,II_ATTCH,i_part,st_prt_i_scrap,st_prt_i_scrap_descr,0.22,50,
prt_i_textolite,II_ATTCH,i_part,st_prt_i_textolite,st_prt_i_textolite_descr,0.05,178,
prt_i_transistors,II_ATTCH,i_part,st_prt_i_transistors,st_prt_i_transistors_descr,0.12,240,
prt_i_wood,II_ATTCH,i_part,st_prt_i_wood,st_prt_i_wood_descr,0.27,132,
prt_o_ballistic_1,II_ATTCH,i_part,st_prt_o_ballistic_1,st_prt_o_ballistic_1_descr,0.60,750,
prt_o_ballistic_10,II_ATTCH,i_part,st_prt_o_ballistic_10,st_prt_o_ballistic_10_descr,0.60,750,
prt_o_ballistic_11,II_ATTCH,i_part,st_prt_o_ballistic_11,st_prt_o_ballistic_11_descr,0.60,750,
prt_o_ballistic_12,II_ATTCH,i_part,st_prt_o_ballistic_12,st_prt_o_ballistic_12_descr,0.60,750,
prt_o_ballistic_13,II_ATTCH,i_part,st_prt_o_ballistic_13,st_prt_o_ballistic_13_descr,0.60,750,
prt_o_ballistic_14,II_ATTCH,i_part,st_prt_o_ballistic_14,st_prt_o_ballistic_14_descr,0.60,750,
prt_o_ballistic_15,II_ATTCH,i_part,st_prt_o_ballistic_15,st_prt_o_ballistic_15_descr,0.60,750,
prt_o_ballistic_16,II_ATTCH,i_part,st_prt_o_ballistic_16,st_prt_o_ballistic_16_descr,0.60,750,
prt_o_ballistic_17,II_ATTCH,i_part,st_prt_o_ballistic_17,st_prt_o_ballistic_17_descr,0.60,750,
prt_o_ballistic_18,II_ATTCH,i_part,st_prt_o_ballistic_18,st_prt_o_ballistic_18_descr,0.60,750,
prt_o_ballistic_19,II_ATTCH,i_part,st_prt_o_ballistic_19,st_prt_o_ballistic_19_descr,0.60,750,
prt_o_ballistic_2,II_ATTCH,i_part,st_prt_o_ballistic_2,st_prt_o_ballistic_2_descr,0.60,750,
prt_o_ballistic_20,II_ATTCH,i_part,st_prt_o_ballistic_20,st_prt_o_ballistic_20_descr,0.60,750,
prt_o_ballistic_3,II_ATTCH,i_part,st_prt_o_ballistic_3,st_prt_o_ballistic_3_descr,0.60,750,
prt_o_ballistic_4,II_ATTCH,i_part,st_prt_o_ballistic_4,st_prt_o_ballistic_4_descr,0.60,750,
prt_o_ballistic_5,II_ATTCH,i_part,st_prt_o_ballistic_5,st_prt_o_ballistic_5_descr,0.60,750,
prt_o_ballistic_6,II_ATTCH,i_part,st_prt_o_ballistic_6,st_prt_o_ballistic_6_descr,0.60,750,
prt_o_ballistic_7,II_ATTCH,i_part,st_prt_o_ballistic_7,st_prt_o_ballistic_7_descr,0.60,750,
prt_o_ballistic_8,II_ATTCH,i_part,st_prt_o_ballistic_8,st_prt_o_ballistic_8_descr,0.60,750,
prt_o_ballistic_9,II_ATTCH,i_part,st_prt_o_ballistic_9,st_prt_o_ballistic_9_descr,0.60,750,
prt_o_fabrics_1,II_ATTCH,i_part,st_prt_o_fabrics_1,st_prt_o_fabrics_1_descr,0.14,200,
prt_o_fabrics_2,II_ATTCH,i_part,st_prt_o_fabrics_2,st_prt_o_fabrics_2_descr,0.13,200,
prt_o_fabrics_3,II_ATTCH,i_part,st_prt_o_fabrics_3,st_prt_o_fabrics_3_descr,0.11,200,
prt_o_fabrics_4,II_ATTCH,i_part,st_prt_o_fabrics_4,st_prt_o_fabrics_4_descr,0.17,200,
prt_o_retardant_1,II_ATTCH,i_part,st_prt_o_retardant_1,st_prt_o_retardant_1_descr,0.20,550,
prt_o_retardant_10,II_ATTCH,i_part,st_prt_o_retardant_10,st_prt_o_retardant_10_descr,0.20,550,
prt_o_retardant_11,II_ATTCH,i_part,st_prt_o_retardant_11,st_prt_o_retardant_11_descr,0.20,550,
prt_o_retardant_12,II_ATTCH,i_part,st_prt_o_retardant_12,st_prt_o_retardant_12_descr,0.20,550,
prt_o_retardant_13,II_ATTCH,i_part,st_prt_o_retardant_13,st_prt_o_retardant_13_descr,0.20,550,
prt_o_retardant_14,II_ATTCH,i_part,st_prt_o_retardant_14,st_prt_o_retardant_14_descr,0.20,550,
prt_o_retardant_15,II_ATTCH,i_part,st_prt_o_retardant_15,st_prt_o_retardant_15_descr,0.20,550,
prt_o_retardant_16,II_ATTCH,i_part,st_prt_o_retardant_16,st_prt_o_retardant_16_descr,0.20,550,
prt_o_retardant_17,II_ATTCH,i_part,st_prt_o_retardant_17,st_prt_o_retardant_17_descr,0.20,550,
prt_o_retardant_18,II_ATTCH,i_part,st_prt_o_retardant_18,st_prt_o_retardant_18_descr,0.20,550,
prt_o_retardant_19,II_ATTCH,i_part,st_prt_o_retardant_19,st_prt_o_retardant_19_descr,0.20,550,
prt_o_retardant_2,II_ATTCH,i_part,st_prt_o_retardant_2,st_prt_o_retardant_2_descr,0.20,550,
prt_o_retardant_20,II_ATTCH,i_part,st_prt_o_retardant_20,st_prt_o_retardant_20_descr,0.20,550,
prt_o_retardant_3,II_ATTCH,i_part,st_prt_o_retardant_3,st_prt_o_retardant_3_descr,0.20,550,
prt_o_retardant_4,II_ATTCH,i_part,st_prt_o_retardant_4,st_prt_o_retardant_4_descr,0.20,550,
prt_o_retardant_5,II_ATTCH,i_part,st_prt_o_retardant_5,st_prt_o_retardant_5_descr,0.20,550,
prt_o_retardant_6,II_ATTCH,i_part,st_prt_o_retardant_6,st_prt_o_retardant_6_descr,0.20,550,
prt_o_retardant_7,II_ATTCH,i_part,st_prt_o_retardant_7,st_prt_o_retardant_7_descr,0.20,550,
prt_o_retardant_8,II_ATTCH,i_part,st_prt_o_retardant_8,st_prt_o_retardant_8_descr,0.20,550,
prt_o_retardant_9,II_ATTCH,i_part,st_prt_o_retardant_9,st_prt_o_retardant_9_descr,0.20,550,
prt_o_support_1,II_ATTCH,i_part,st_prt_o_support_1,st_prt_o_support_1_descr,13.40,5000,
prt_w_barrel_1,II_ATTCH,i_part,st_barrel_1,st_barrel_1_descr,1.50,800,
prt_w_barrel_10,II_ATTCH,i_part,st_barrel_10,st_barrel_10_descr,1.50,800,
prt_w_barrel_11,II_ATTCH,i_part,st_barrel_11,st_barrel_11_descr,0.30,800,
prt_w_barrel_12,II_ATTCH,i_part,st_barrel_12,st_barrel_12_descr,0.30,800,
prt_w_barrel_13,II_ATTCH,i_part,st_barrel_13,st_barrel_13_descr,1.50,800,
prt_w_barrel_2,II_ATTCH,i_part,st_barrel_2,st_barrel_2_descr,1.50,800,
prt_w_barrel_3,II_ATTCH,i_part,st_barrel_3,st_barrel_3_descr,0.80,800,
prt_w_barrel_4,II_ATTCH,i_part,st_barrel_4,st_barrel_4_descr,1,800,
prt_w_barrel_5,II_ATTCH,i_part,st_barrel_5,st_barrel_5_descr,1,800,
prt_w_barrel_6,II_ATTCH,i_part,st_barrel_6,st_barrel_6_descr,0.75,800,
prt_w_barrel_7,II_ATTCH,i_part,st_barrel_7,st_barrel_7_descr,0.66,800,
prt_w_barrel_8,II_ATTCH,i_part,st_barrel_8,st_barrel_8_descr,0.60,800,
prt_w_barrel_9,II_ATTCH,i_part,st_barrel_9,st_barrel_9_descr,0.60,800,
prt_w_bolt_1,II_ATTCH,i_part,st_bolt_1,st_bolt_1_descr,0.15,600,
prt_w_bolt_10,II_ATTCH,i_part,st_bolt_10,st_bolt_10_descr,0.15,600,
prt_w_bolt_11,II_ATTCH,i_part,st_bolt_11,st_bolt_11_descr,0.15,600,
prt_w_bolt_12,II_ATTCH,i_part,st_bolt_12,st_bolt_12_descr,0.15,600,
prt_w_bolt_13,II_ATTCH,i_part,st_bolt_13,st_bolt_13_descr,0.15,600,
prt_w_bolt_14,II_ATTCH,i_part,st_bolt_14,st_bolt_14_descr,0.15,600,
prt_w_bolt_15,II_ATTCH,i_part,st_bolt_15,st_bolt_15_descr,0.15,600,
prt_w_bolt_16,II_ATTCH,i_part,st_bolt_16,st_bolt_16_descr,0.15,600,
prt_w_bolt_17,II_ATTCH,i_part,st_bolt_17,st_bolt_17_descr,0.15,600,
prt_w_bolt_2,II_ATTCH,i_part,st_bolt_2,st_bolt_2_descr,0.15,600,
prt_w_bolt_3,II_ATTCH,i_part,st_bolt_3,st_bolt_3_descr,0.15,600,
prt_w_bolt_4,II_ATTCH,i_part,st_bolt_4,st_bolt_4_descr,0.15,600,
prt_w_bolt_5,II_ATTCH,i_part,st_bolt_5,st_bolt_5_descr,0.15,600,
prt_w_bolt_6,II_ATTCH,i_part,st_bolt_6,st_bolt_6_descr,0.15,600,
prt_w_bolt_7,II_ATTCH,i_part,st_bolt_7,st_bolt_7_descr,0.15,600,
prt_w_bolt_8,II_ATTCH,i_part,st_bolt_8,st_bolt_8_descr,0.15,600,
prt_w_bolt_9,II_ATTCH,i_part,st_bolt_9,st_bolt_9_descr,0.15,600,
prt_w_bolt_carrier_1,II_ATTCH,i_part,st_bolt_carrier_1,st_bolt_carrier_1_descr,0.40,700,
prt_w_bolt_carrier_10,II_ATTCH,i_part,st_bolt_carrier_10,st_bolt_carrier_10_descr,0.30,700,
prt_w_bolt_carrier_11,II_ATTCH,i_part,st_bolt_carrier_11,st_bolt_carrier_11_descr,0.30,700,
prt_w_bolt_carrier_2,II_ATTCH,i_part,st_bolt_carrier_2,st_bolt_carrier_2_descr,0.40,700,
prt_w_bolt_carrier_3,II_ATTCH,i_part,st_bolt_carrier_3,st_bolt_carrier_3_descr,0.30,700,
prt_w_bolt_carrier_4,II_ATTCH,i_part,st_bolt_carrier_4,st_bolt_carrier_4_descr,0.30,700,
prt_w_bolt_carrier_5,II_ATTCH,i_part,st_bolt_carrier_5,st_bolt_carrier_5_descr,0.30,700,
prt_w_bolt_carrier_6,II_ATTCH,i_part,st_bolt_carrier_6,st_bolt_carrier_6_descr,0.30,700,
prt_w_bolt_carrier_7,II_ATTCH,i_part,st_bolt_carrier_7,st_bolt_carrier_7_descr,0.30,700,
prt_w_bolt_carrier_8,II_ATTCH,i_part,st_bolt_carrier_8,st_bolt_carrier_8_descr,0.30,700,
prt_w_bolt_carrier_9,II_ATTCH,i_part,st_bolt_carrier_9,st_bolt_carrier_9_descr,0.30,700,
prt_w_gas_tube_1,II_ATTCH,i_part,st_gas_tube_1,st_gas_tube_1_descr,0.20,750,
prt_w_gas_tube_10,II_ATTCH,i_part,st_gas_tube_10,st_gas_tube_10_descr,0.20,750,
prt_w_gas_tube_11,II_ATTCH,i_part,st_gas_tube_11,st_gas_tube_11_descr,0.20,750,
prt_w_gas_tube_2,II_ATTCH,i_part,st_gas_tube_2,st_gas_tube_2_descr,0.20,750,
prt_w_gas_tube_3,II_ATTCH,i_part,st_gas_tube_3,st_gas_tube_3_descr,0.20,750,
prt_w_gas_tube_4,II_ATTCH,i_part,st_gas_tube_4,st_gas_tube_4_descr,0.20,750,
prt_w_gas_tube_5,II_ATTCH,i_part,st_gas_tube_5,st_gas_tube_5_descr,0.20,750,
prt_w_gas_tube_6,II_ATTCH,i_part,st_gas_tube_6,st_gas_tube_6_descr,0.20,750,
prt_w_gas_tube_7,II_ATTCH,i_part,st_gas_tube_7,st_gas_tube_7_descr,0.20,750,
prt_w_gas_tube_8,II_ATTCH,i_part,st_gas_tube_8,st_gas_tube_8_descr,0.20,750,
prt_w_gas_tube_9,II_ATTCH,i_part,st_gas_tube_9,st_gas_tube_9_descr,0.20,750,
prt_w_p_barrel_1,II_ATTCH,i_part,st_prt_w_p_barrel_1,st_prt_w_p_barrel_1_descr,0.20,750,
prt_w_p_barrel_2,II_ATTCH,i_part,st_prt_w_p_barrel_2,st_prt_w_p_barrel_2_descr,0.20,750,
prt_w_p_barrel_3,II_ATTCH,i_part,st_prt_w_p_barrel_3,st_prt_w_p_barrel_3_descr,0.30,750,
prt_w_p_barrel_4,II_ATTCH,i_part,st_prt_w_p_barrel_4,st_prt_w_p_barrel_4_descr,0.30,750,
prt_w_p_barrel_5,II_ATTCH,i_part,st_prt_w_p_barrel_5,st_prt_w_p_barrel_5_descr,0.20,750,
prt_w_p_barrel_6,II_ATTCH,i_part,st_prt_w_p_barrel_6,st_prt_w_p_barrel_6_descr,0.20,750,
prt_w_p_barrel_7,II_ATTCH,i_part,st_prt_w_p_barrel_7,st_prt_w_p_barrel_7_descr,0.30,750,
prt_w_p_spring_1,II_ATTCH,i_part,st_prt_w_p_spring_1,st_prt_w_p_spring_1_descr,0.10,850,
prt_w_p_spring_2,II_ATTCH,i_part,st_prt_w_p_spring_2,st_prt_w_p_spring_2_descr,0.10,850,
prt_w_p_spring_3,II_ATTCH,i_part,st_prt_w_p_spring_3,st_prt_w_p_spring_3_descr,0.10,850,
prt_w_p_spring_4,II_ATTCH,i_part,st_prt_w_p_spring_4,st_prt_w_p_spring_4_descr,0.10,850,
prt_w_p_spring_5,II_ATTCH,i_part,st_prt_w_p_spring_5,st_prt_w_p_spring_5_descr,0.10,850,
prt_w_p_spring_6,II_ATTCH,i_part,st_prt_w_p_spring_6,st_prt_w_p_spring_6_descr,0.10,850,
prt_w_p_trigger_1,II_ATTCH,i_part,st_prt_w_p_trigger_1,st_prt_w_p_trigger_1_descr,0.15,650,
prt_w_p_trigger_2,II_ATTCH,i_part,st_prt_w_p_trigger_2,st_prt_w_p_trigger_2_descr,0.15,650,
prt_w_p_trigger_3,II_ATTCH,i_part,st_prt_w_p_trigger_3,st_prt_w_p_trigger_3_descr,0.15,650,
prt_w_p_trigger_4,II_ATTCH,i_part,st_prt_w_p_trigger_4,st_prt_w_p_trigger_4_descr,0.15,650,
prt_w_trigger_components_1,II_ATTCH,i_part,st_trigger_components_1,st_trigger_components_1_descr,0.20,900,
prt_w_trigger_components_2,II_ATTCH,i_part,st_trigger_components_2,st_trigger_components_2_descr,0.20,900,
prt_w_trigger_components_3,II_ATTCH,i_part,st_trigger_components_3,st_trigger_components_3_descr,0.20,900,
prt_w_trigger_components_4,II_ATTCH,i_part,st_trigger_components_4,st_trigger_components_4_descr,0.20,900,
prt_w_trigger_components_5,II_ATTCH,i_part,st_trigger_components_5,st_trigger_components_5_descr,0.20,900,
prt_w_trigger_components_6,II_ATTCH,i_part,st_trigger_components_6,st_trigger_components_6_descr,0.20,900,
ps01,II_FOOD,w_misc,st_addon_scope,st_addon_scope_descr,0.62,6160,
pso1m21,II_FOOD,w_misc,st_addon_scope_pso-1m2-01,st_addon_scope_pso-1m2-01_descr,0.62,6640,
psysucker_1_normal,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_1_strong,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_1_weak,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_2_normal,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_2_strong,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_2_weak,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_3_normal,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_3_strong,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_3_weak,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_black,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_brown,SM_BLOOD,SM_PSYSUCKER,,,0,0,
psysucker_white,SM_BLOOD,SM_PSYSUCKER,,,0,0,
quest_package_1,II_ATTCH,i_quest,quest_package_name,quest_package_desc,5.42,0,
quest_package_2,II_ATTCH,i_quest,quest_package_name,quest_package_desc,5.42,0,
quest_package_3,II_ATTCH,i_quest,quest_package_name,quest_package_desc,3.61,0,
quest_package_4,II_ATTCH,i_quest,quest_package_name,quest_package_desc,0.67,0,
quest_package_5,II_ATTCH,i_quest,quest_package_name,quest_package_desc,0.98,0,
quest_package_6,II_ATTCH,i_quest,quest_package_name,quest_package_desc,2.37,0,
quest_package_7,II_ATTCH,i_quest,quest_package_name,quest_package_desc,2.17,0,
quest_package_8,II_ATTCH,i_quest,quest_package_name,quest_package_desc,2.55,0,
radio,II_ATTCH,i_misc,st_radio,st_radio_descr,0.40,770,
radio2,II_ATTCH,i_misc,st_radio2,st_radio2_descr,0.33,840,
radio_connections_pda,II_ATTCH,i_quest,st_pda_name,st_pda_descr,0.10,0,255
raisins,II_FOOD,i_food,st_raisins,st_raisins_descr,0.05,520,
ramrod_tool,II_FOOD,i_repair,st_ramrod_tool,st_ramrod_tool_descr,0.30,2300,2
rasp_tool,II_FOOD,i_repair,st_rasp_tool,st_rasp_tool_descr,0.35,1800,2
ration_ru,II_FOOD,i_food,st_ration_ru,st_ration_ru_descr,1.41,8000,7
ration_ukr,II_FOOD,i_food,st_ration_ukr,st_ration_ukr_descr,1.92,7300,6
rebirth,II_FOOD,i_medical,st_rebirth,st_rebirth_descr,0.08,6690,
recipe_advanced_1,II_ATTCH,i_letter,st_recipe_advanced_1,st_recipe_advanced_descr,0.10,500,
recipe_advanced_2,II_ATTCH,i_letter,st_recipe_advanced_2,st_recipe_advanced_descr,0.10,500,
recipe_advanced_3,II_ATTCH,i_letter,st_recipe_advanced_3,st_recipe_advanced_descr,0.10,500,
recipe_advanced_4,II_ATTCH,i_letter,st_recipe_advanced_4,st_recipe_advanced_descr,0.10,500,
recipe_ammo_1,II_ATTCH,i_letter,st_recipe_ammo_1,st_recipe_ammo_descr,0.10,500,
recipe_ammo_2,II_ATTCH,i_letter,st_recipe_ammo_2,st_recipe_ammo_descr,0.10,500,
recipe_ammo_3,II_ATTCH,i_letter,st_recipe_ammo_3,st_recipe_ammo_descr,0.10,500,
recipe_ammo_4,II_ATTCH,i_letter,st_recipe_ammo_4,st_recipe_ammo_descr,0.10,500,
recipe_basic_1,II_ATTCH,i_letter,st_recipe_basic_1,st_recipe_basic_descr,0.10,500,
recipe_basic_2,II_ATTCH,i_letter,st_recipe_basic_2,st_recipe_basic_descr,0.10,500,
recipe_basic_3,II_ATTCH,i_letter,st_recipe_basic_3,st_recipe_basic_descr,0.10,500,
recipe_basic_4,II_ATTCH,i_letter,st_recipe_basic_4,st_recipe_basic_descr,0.10,500,
recipe_cooking_1,II_ATTCH,i_letter,st_recipe_cooking_1,st_recipe_cooking_descr,0.10,500,
recipe_drug_1,II_ATTCH,i_letter,st_recipe_drug_1,st_recipe_drug_descr,0.10,500,
recipe_drug_2,II_ATTCH,i_letter,st_recipe_drug_2,st_recipe_drug_descr,0.10,500,
recipe_drug_3,II_ATTCH,i_letter,st_recipe_drug_3,st_recipe_drug_descr,0.10,500,
recipe_drug_4,II_ATTCH,i_letter,st_recipe_drug_4,st_recipe_drug_descr,0.10,500,
recipe_expert_1,II_ATTCH,i_letter,st_recipe_expert_1,st_recipe_expert_descr,0.10,500,
recipe_expert_2,II_ATTCH,i_letter,st_recipe_expert_2,st_recipe_expert_descr,0.10,500,
recipe_expert_3,II_ATTCH,i_letter,st_recipe_expert_3,st_recipe_expert_descr,0.10,500,
recipe_expert_4,II_ATTCH,i_letter,st_recipe_expert_4,st_recipe_expert_descr,0.10,500,
recover_mutant_data_device,II_ATTCH,i_quest,recover_mutant_data_device_name,recover_mutant_data_device_desc,0,50,
redline_novice_outfit,EQU_STLK,o_light,redline_novice_outfit_name,redline_novice_outfit_description,4,15951,
renegade_exo_outfit,E_STLK,o_heavy,renegade_exo_outfit_name,renegade_exo_outfit_description,45,140660,
renegade_patch,II_ATTCH,i_misc,st_renegade_fp,st_renegade_fp_descr,0.01,650,
renegade_scientific_outfit,EQU_STLK,o_sci,renegade_scientific_outfit_name,renegade_scientific_outfit_description,9.10,76000,
renegademerc_outfit,EQU_STLK,o_medium,renegademerc_outfit_name,renegademerc_outfit_description,10,41340,
rioc_duty_item,II_ATTCH,i_quest,st_rioc_duty,st_rioc_duty_desc,0.10,0,
rioc_ecolog_item,II_ATTCH,i_quest,st_rioc_ecolog,st_rioc_ecolog_desc,5,0,
rioc_sid_item_1,II_ATTCH,i_quest,st_rioc_sid,st_rioc_sid_desc,0,1000,
rioc_sid_item_2,II_ATTCH,i_quest,st_rioc_sid,st_rioc_sid_desc,12,0,
rope,II_ATTCH,i_misc,st_rope,st_rope_descr,0.70,190,
roubles,II_FOOD,i_tool,st_roubles,st_roubles_descr,0,9,
rpg_blow,II_EXPLO,i_tool,,no_description,1.89,2990,
rpg_new_blow,II_EXPLO,i_tool,,no_description,1.89,2990,
salicidic_acid,II_FOOD,i_medical,st_salicidic_acid,st_salicidic_acid_descr,0.08,980,
salmon,II_FOOD,i_food,st_salmon,st_salmon_descr,0.10,500,
sausage,II_FOOD,i_food,st_sausage,st_sausage_descr,0.11,657,
scientific_outfit,EQU_STLK,o_sci,scientific_outfit_name,scientific_outfit_description,13.40,75400,
sewing_kit_a,II_FOOD,i_repair,st_sewing_kit_a,st_sewing_kit_a_descr,0.44,8660,4
sewing_kit_b,II_FOOD,i_repair,st_sewing_kit_b,st_sewing_kit_b_descr,0.29,4360,4
sewing_kit_h,II_FOOD,i_repair,st_sewing_kit_h,st_sewing_kit_h_descr,0.59,13420,4
sewing_thread,II_FOOD,i_repair,st_sewing_thread,st_sewing_thread_descr,0.01,600,2
sharpening_stones,II_FOOD,i_repair,st_sharpening_stones,st_sharpening_stones_descr,0.28,1860,4
shovel_mili,II_ATTCH,i_misc,st_shovel_mili,st_shovel_mili_descr,1.36,390,
shovel_old,II_ATTCH,i_misc,st_shovel_old,st_shovel_old_descr,1.54,260,
simulation_army_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_army_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_bandit_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_bandit_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_csky_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_csky_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_dolg_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_dolg_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_ecolog_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_ecolog_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_freedom_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_freedom_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_greh_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_greh_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_isg_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_isg_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_killer_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_killer_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_mono_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_mono_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_monolith_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_monolith_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_renegade_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_renegade_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
simulation_stalker_helicopter_strong,C_HLCP_S,w_base,,no_description,0,0,
simulation_stalker_helicopter_weak,C_HLCP_S,w_base,,no_description,0,0,
solvent,II_FOOD,i_repair,st_solvent,st_solvent_descr,0.20,1754,2
special_delivery_case,II_ATTCH,i_quest,special_delivery_case_name,special_delivery_case_desc,6,0,
specops_bandit_outfit,EQU_STLK,o_medium,specops_bandit_outfit_name,specops_bandit_outfit_description,13,48600,
specops_dolg_outfit,EQU_STLK,o_medium,specops_dolg_outfit_name,specops_dolg_outfit_description,12,52600,
specops_merc_outfit,EQU_STLK,o_medium,specops_merc_outfit_name,specops_merc_outfit_description,13,49600,
specops_outfit,EQU_STLK,o_medium,specops_outfit_name,specops_outfit_description,12,44600,
stalker_autumn_outfit,EQU_STLK,o_medium,stalker_autumn_outfit_name,stalker_autumn_outfit_description,5.80,43000,
stalker_bear_outfit,EQU_STLK,o_medium,stalker_bear_outfit_name,stalker_bear_outfit_description,7,36900,
stalker_drought_outfit,EQU_STLK,o_medium,stalker_drought_outfit_name,stalker_drought_outfit_description,8.50,47500,
stalker_graphite_outfit,EQU_STLK,o_medium,stalker_graphite_outfit_name,stalker_graphite_outfit_description,6.50,37000,
stalker_outfit,EQU_STLK,o_medium,stalker_outfit_name,stalker_outfit_description,6.20,34280,
stalker_patch,II_ATTCH,i_misc,st_stalker_fp,st_stalker_fp_descr,0.01,650,
