~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
af_crystal_generator_af_iam,SCRPTART,i_arty_cont,st_af_crystal_generator_af_iam_name,st_af_crystal_generator_af_iam_descr,3.79,0,
af_crystal_generator_lead_box,II_ATTCH,i_arty_cont,st_af_crystal_generator_lead_box_name,st_af_crystal_generator_lead_box_descr,3.51,0,
af_crystal_glassbeads,ARTEFACT,i_arty,st_af_crystal_glassbeads_name,st_af_crystal_glassbeads_descr,0.72,36679,
af_crystal_glassbeads_af_aac,SCRPTART,i_arty_cont,st_af_crystal_glassbeads_af_aac_name,st_af_crystal_glassbeads_af_aac_descr,3.45,0,
af_crystal_glassbeads_af_aam,SCRPTART,i_arty_cont,st_af_crystal_glassbeads_af_aam_name,st_af_crystal_glassbeads_af_aam_descr,3.78,0,
af_crystal_glassbeads_af_iam,SCRPTART,i_arty_cont,st_af_crystal_glassbeads_af_iam_name,st_af_crystal_glassbeads_af_iam_descr,3.12,0,
af_crystal_glassbeads_lead_box,II_ATTCH,i_arty_cont,st_af_crystal_glassbeads_lead_box_name,st_af_crystal_glassbeads_lead_box_descr,2.84,0,
af_crystal_gravi,ARTEFACT,i_arty,st_af_crystal_gravi_name,st_af_crystal_gravi_descr,0.83,39639,
af_crystal_gravi_af_aac,SCRPTART,i_arty_cont,st_af_crystal_gravi_af_aac_name,st_af_crystal_gravi_af_aac_descr,3.56,0,
af_crystal_gravi_af_aam,SCRPTART,i_arty_cont,st_af_crystal_gravi_af_aam_name,st_af_crystal_gravi_af_aam_descr,3.89,0,
af_crystal_gravi_af_iam,SCRPTART,i_arty_cont,st_af_crystal_gravi_af_iam_name,st_af_crystal_gravi_af_iam_descr,3.23,0,
af_crystal_gravi_lead_box,II_ATTCH,i_arty_cont,st_af_crystal_gravi_lead_box_name,st_af_crystal_gravi_lead_box_descr,2.95,0,
af_crystal_ice,ARTEFACT,i_arty,st_af_crystal_ice_name,st_af_crystal_ice_descr,0.57,44247,
af_crystal_ice_af_aac,SCRPTART,i_arty_cont,st_af_crystal_ice_af_aac_name,st_af_crystal_ice_af_aac_descr,3.30,0,
af_crystal_ice_af_aam,SCRPTART,i_arty_cont,st_af_crystal_ice_af_aam_name,st_af_crystal_ice_af_aam_descr,3.63,0,
af_crystal_ice_af_iam,SCRPTART,i_arty_cont,st_af_crystal_ice_af_iam_name,st_af_crystal_ice_af_iam_descr,2.97,0,
af_crystal_ice_lead_box,II_ATTCH,i_arty_cont,st_af_crystal_ice_lead_box_name,st_af_crystal_ice_lead_box_descr,2.69,0,
af_crystal_oko,ARTEFACT,i_arty,st_af_crystal_oko_name,st_af_crystal_oko_descr,1.01,50526,
af_crystal_oko_af_aac,SCRPTART,i_arty_cont,st_crystal_oko_af_aac_name,st_crystal_oko_af_aac_descr,3.74,0,
af_crystal_oko_af_aam,SCRPTART,i_arty_cont,st_crystal_oko_af_aam_name,st_crystal_oko_af_aam_descr,4.07,0,
af_crystal_oko_af_iam,SCRPTART,i_arty_cont,st_crystal_oko_af_iam_name,st_crystal_oko_af_iam_descr,3.41,0,
af_crystal_oko_lead_box,II_ATTCH,i_arty_cont,st_crystal_oko_lead_box_name,st_crystal_oko_lead_box_descr,3.13,0,
af_crystal_vyvert,ARTEFACT,i_arty,st_af_crystal_vyvert_name,st_af_crystal_vyvert_descr,0.93,51972,
af_crystal_vyvert_af_aac,SCRPTART,i_arty_cont,st_af_crystal_vyvert_af_aac_name,st_af_crystal_vyvert_af_aac_descr,3.66,0,
af_crystal_vyvert_af_aam,SCRPTART,i_arty_cont,st_af_crystal_vyvert_af_aam_name,st_af_crystal_vyvert_af_aam_descr,3.99,0,
af_crystal_vyvert_af_iam,SCRPTART,i_arty_cont,st_af_crystal_vyvert_af_iam_name,st_af_crystal_vyvert_af_iam_descr,3.33,0,
af_crystal_vyvert_lead_box,II_ATTCH,i_arty_cont,st_af_crystal_vyvert_lead_box_name,st_af_crystal_vyvert_lead_box_descr,3.05,0,
af_dark_soul,ARTEFACT,i_arty,st_af_dark_soul_name,st_af_dark_soul_descr,0.74,56995,
af_dark_soul_af_aac,SCRPTART,i_arty_cont,st_af_dark_soul_af_aac_name,st_af_dark_soul_af_aac_descr,3.47,0,
af_dark_soul_af_aam,SCRPTART,i_arty_cont,st_af_dark_soul_af_aam_name,st_af_dark_soul_af_aam_descr,3.80,0,
af_dark_soul_af_iam,SCRPTART,i_arty_cont,st_af_dark_soul_af_iam_name,st_af_dark_soul_af_iam_descr,3.14,0,
af_dark_soul_lead_box,II_ATTCH,i_arty_cont,st_af_dark_soul_lead_box_name,st_af_dark_soul_lead_box_descr,2.86,0,
af_death_lamp,ARTEFACT,i_arty,st_af_death_lamp_name,st_af_death_lamp_descr,0.92,113430,
af_death_lamp_af_aac,SCRPTART,i_arty_cont,st_af_death_lamp_af_aac_name,st_af_death_lamp_af_aac_descr,3.65,0,
af_death_lamp_af_aam,SCRPTART,i_arty_cont,st_af_death_lamp_af_aam_name,st_af_death_lamp_af_aam_descr,3.98,0,
af_death_lamp_af_iam,SCRPTART,i_arty_cont,st_af_death_lamp_af_iam_name,st_af_death_lamp_af_iam_descr,3.32,0,
af_death_lamp_lead_box,SCRPTART,i_arty_cont,st_af_death_lamp_lead_box_name,st_af_death_lamp_lead_box_descr,3.04,0,
af_deformer,ARTEFACT,i_arty,st_af_deformer_name,st_af_deformer_descr,1.37,59067,
af_deformer_af_aac,SCRPTART,i_arty_cont,st_af_deformer_af_aac_name,st_af_deformer_af_aac_descr,4.10,0,
af_deformer_af_aam,SCRPTART,i_arty_cont,st_af_deformer_af_aam_name,st_af_deformer_af_aam_descr,4.43,0,
af_deformer_af_iam,SCRPTART,i_arty_cont,st_af_deformer_af_iam_name,st_af_deformer_af_iam_descr,3.77,0,
af_deformer_lead_box,II_ATTCH,i_arty_cont,st_af_deformer_lead_box_name,st_af_deformer_lead_box_descr,3.49,0,
af_dik_1,ARTEFACT,i_arty,af_dik_1_name,af_dik_1_descr,1.01,36879,
af_dik_1_af_aac,SCRPTART,i_arty_cont,st_af_dik_1_af_aac_name,st_af_dik_1_af_aac_descr,3.74,0,
af_dik_1_af_aam,SCRPTART,i_arty_cont,st_af_dik_1_af_aam_name,st_af_dik_1_af_aam_descr,4.07,0,
af_dik_1_af_iam,SCRPTART,i_arty_cont,st_af_dik_1_af_iam_name,st_af_dik_1_af_iam_descr,3.41,0,
af_dik_1_lead_box,II_ATTCH,i_arty_cont,st_af_dik_1_lead_box_name,st_af_dik_1_lead_box_descr,3.13,0,
af_dik_2,ARTEFACT,i_arty,af_dik_2_name,af_dik_2_descr,1.11,37392,
af_dik_2_af_aac,SCRPTART,i_arty_cont,st_af_dik_2_af_aac_name,st_af_dik_2_af_aac_descr,3.84,0,
af_dik_2_af_aam,SCRPTART,i_arty_cont,st_af_dik_2_af_aam_name,st_af_dik_2_af_aam_descr,4.17,0,
af_dik_2_af_iam,SCRPTART,i_arty_cont,st_af_dik_2_af_iam_name,st_af_dik_2_af_iam_descr,3.51,0,
af_dik_2_lead_box,II_ATTCH,i_arty_cont,st_af_dik_2_lead_box_name,st_af_dik_2_lead_box_descr,3.23,0,
af_dik_3,ARTEFACT,i_arty,af_dik_3_name,af_dik_3_descr,0.91,40840,
af_dik_3_af_aac,SCRPTART,i_arty_cont,st_af_dik_3_af_aac_name,st_af_dik_3_af_aac_descr,3.64,0,
af_dik_3_af_aam,SCRPTART,i_arty_cont,st_af_dik_3_af_aam_name,st_af_dik_3_af_aam_descr,3.97,0,
af_dik_3_af_iam,SCRPTART,i_arty_cont,st_af_dik_3_af_iam_name,st_af_dik_3_af_iam_descr,3.31,0,
af_dik_3_lead_box,II_ATTCH,i_arty_cont,st_af_dik_3_lead_box_name,st_af_dik_3_lead_box_descr,3.03,0,
af_dik_4,ARTEFACT,i_arty,af_dik_4_name,af_dik_4_descr,1.06,39480,
af_dik_4_af_aac,SCRPTART,i_arty_cont,st_af_dik_4_af_aac_name,st_af_dik_4_af_aac_descr,3.79,0,
af_dik_4_af_aam,SCRPTART,i_arty_cont,st_af_dik_4_af_aam_name,st_af_dik_4_af_aam_descr,4.12,0,
af_dik_4_af_iam,SCRPTART,i_arty_cont,st_af_dik_4_af_iam_name,st_af_dik_4_af_iam_descr,3.46,0,
af_dik_4_lead_box,II_ATTCH,i_arty_cont,st_af_dik_4_lead_box_name,st_af_dik_4_lead_box_descr,3.18,0,
af_dragon_eye,ARTEFACT,i_arty_junk,st_af_dragon_eye_name,st_af_dragon_eye_descr,2.68,15600,
af_drops,ARTEFACT,i_arty,af_drops,st_af_drops_descr,1.56,20013,
af_drops_af_aac,SCRPTART,i_arty_cont,st_af_drops_af_aac_name,st_af_drops_af_aac_descr,4.29,0,
af_drops_af_aam,SCRPTART,i_arty_cont,st_af_drops_af_aam_name,st_af_drops_af_aam_descr,4.62,0,
af_drops_af_iam,SCRPTART,i_arty_cont,st_af_drops_af_iam_name,st_af_drops_af_iam_descr,3.96,0,
af_drops_lead_box,II_ATTCH,i_arty_cont,st_af_drops_lead_box_name,st_af_drops_lead_box_descr,3.68,0,
af_dummy_battery,ARTEFACT,i_arty,st_af_dummy_battery_name,st_af_dummy_battery_descr,0.89,21544,
af_dummy_battery3,ARTEFACT,i_arty,st_af_dummy_battery3_name,st_af_dummy_battery3_descr,0.46,32823,
af_dummy_battery3_af_aac,SCRPTART,i_arty_cont,st_af_dummy_battery3_af_aac_name,st_af_dummy_battery3_af_aac_descr,3.19,0,
af_dummy_battery3_af_aam,SCRPTART,i_arty_cont,st_af_dummy_battery3_af_aam_name,st_af_dummy_battery3_af_aam_descr,3.52,0,
af_dummy_battery3_af_iam,SCRPTART,i_arty_cont,st_af_dummy_battery3_af_iam_name,st_af_dummy_battery3_af_iam_descr,2.86,0,
af_dummy_battery3_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_battery3_lead_box_name,st_af_dummy_battery3_lead_box_descr,2.58,0,
af_dummy_battery_af_aac,SCRPTART,i_arty_cont,st_af_dummy_battery_af_aac_name,st_af_dummy_battery_af_aac_descr,3.62,0,
af_dummy_battery_af_aam,SCRPTART,i_arty_cont,st_af_dummy_battery_af_aam_name,st_af_dummy_battery_af_aam_descr,3.95,0,
af_dummy_battery_af_iam,SCRPTART,i_arty_cont,st_af_dummy_battery_af_iam_name,st_af_dummy_battery_af_iam_descr,3.29,0,
af_dummy_battery_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_battery_lead_box_name,st_af_dummy_battery_lead_box_descr,3.01,0,
af_dummy_battery_red,ARTEFACT,i_arty,af_dummy_battery_red_name,af_dummy_battery_red_descr,1.49,47448,
af_dummy_battery_red_af_aac,SCRPTART,i_arty_cont,st_af_dummy_battery_red_af_aac_name,st_af_dummy_battery_red_af_aac_descr,4.22,0,
af_dummy_battery_red_af_aam,SCRPTART,i_arty_cont,st_af_dummy_battery_red_af_aam_name,st_af_dummy_battery_red_af_aam_descr,4.55,0,
af_dummy_battery_red_af_iam,SCRPTART,i_arty_cont,st_af_dummy_battery_red_af_iam_name,st_af_dummy_battery_red_af_iam_descr,3.89,0,
af_dummy_battery_red_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_battery_red_lead_box_name,st_af_dummy_battery_red_lead_box_descr,3.61,0,
af_dummy_dummy,ARTEFACT,i_arty,st_af_dummy_dummy_name,st_af_dummy_dummy_descr,0.99,40637,
af_dummy_dummy2,ARTEFACT,i_arty,st_af_dummy_dummy2_name,st_af_dummy_dummy2_descr,1.93,24812,
af_dummy_dummy2_af_aac,SCRPTART,i_arty_cont,st_af_dummy_dummy2_af_aac_name,st_af_dummy_dummy2_af_aac_descr,4.66,0,
af_dummy_dummy2_af_aam,SCRPTART,i_arty_cont,st_af_dummy_dummy2_af_aam_name,st_af_dummy_dummy2_af_aam_descr,4.99,0,
af_dummy_dummy2_af_iam,SCRPTART,i_arty_cont,st_af_dummy_dummy2_af_iam_name,st_af_dummy_dummy2_af_iam_descr,4.33,0,
af_dummy_dummy2_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_dummy2_lead_box_name,st_af_dummy_dummy2_lead_box_descr,4.05,0,
af_dummy_dummy3,ARTEFACT,i_arty,st_af_dummy_dummy3_name,st_af_dummy_dummy3_descr,1.32,54864,
af_dummy_dummy3_af_aac,SCRPTART,i_arty_cont,st_af_dummy_dummy3_af_aac_name,st_af_dummy_dummy3_af_aac_descr,4.05,0,
af_dummy_dummy3_af_aam,SCRPTART,i_arty_cont,st_af_dummy_dummy3_af_aam_name,st_af_dummy_dummy3_af_aam_descr,4.38,0,
af_dummy_dummy3_af_iam,SCRPTART,i_arty_cont,st_af_dummy_dummy3_af_iam_name,st_af_dummy_dummy3_af_iam_descr,3.72,0,
af_dummy_dummy3_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_dummy3_lead_box_name,st_af_dummy_dummy3_lead_box_descr,3.44,0,
af_dummy_dummy_af_aac,SCRPTART,i_arty_cont,st_af_dummy_dummy_af_aac_name,st_af_dummy_dummy_af_aac_descr,3.72,0,
af_dummy_dummy_af_aam,SCRPTART,i_arty_cont,st_af_dummy_dummy_af_aam_name,st_af_dummy_dummy_af_aam_descr,4.05,0,
af_dummy_dummy_af_iam,SCRPTART,i_arty_cont,st_af_dummy_dummy_af_iam_name,st_af_dummy_dummy_af_iam_descr,3.39,0,
af_dummy_dummy_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_dummy_lead_box_name,st_af_dummy_dummy_lead_box_descr,3.11,0,
af_dummy_glassbe,ARTEFACT,i_arty,af-dummy-glassbeads,enc_zone_artifact_af-dummy-glassbeads,2.51,23400,
af_dummy_glassbeads,ARTEFACT,i_arty_junk,st_af_dummy_glassbeads_name,st_af_dummy_glassbeads_descr,1.23,29871,
af_dummy_glassbeads2,ARTEFACT,i_arty,st_af_dummy_glassbeads2_name,st_af_dummy_glassbeads2_descr,0.82,58196,
af_dummy_glassbeads2_af_aac,SCRPTART,i_arty_cont,st_af_dummy_glassbeads2_af_aac_name,st_af_dummy_glassbeads2_af_aac_descr,3.55,0,
af_dummy_glassbeads2_af_aam,SCRPTART,i_arty_cont,st_af_dummy_glassbeads2_af_aam_name,st_af_dummy_glassbeads2_af_aam_descr,3.88,0,
af_dummy_glassbeads2_af_iam,SCRPTART,i_arty_cont,st_af_dummy_glassbeads2_af_iam_name,st_af_dummy_glassbeads2_af_iam_descr,3.22,0,
af_dummy_glassbeads2_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_glassbeads2_lead_box_name,st_af_dummy_glassbeads2_lead_box_descr,2.94,0,
af_dummy_glassbeads3,ARTEFACT,i_arty_junk,st_af_dummy_glassbeads3_name,st_af_dummy_glassbeads3_descr,1.87,8400,
af_dummy_glassbeads_af_aac,SCRPTART,i_arty_cont,st_af_dummy_glassbeads_af_aac_name,st_af_dummy_glassbeads_af_aac_descr,3.96,0,
af_dummy_glassbeads_af_aam,SCRPTART,i_arty_cont,st_af_dummy_glassbeads_af_aam_name,st_af_dummy_glassbeads_af_aam_descr,4.29,0,
af_dummy_glassbeads_af_iam,SCRPTART,i_arty_cont,st_af_dummy_glassbeads_af_iam_name,st_af_dummy_glassbeads_af_iam_descr,3.63,0,
af_dummy_glassbeads_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_glassbeads_lead_box_name,st_af_dummy_glassbeads_lead_box_descr,3.35,0,
af_dummy_pellicle,ARTEFACT,i_arty,af_dummy_pellicle,st_af_dummy_pellicle_descr,1.97,30675,
af_dummy_pellicle_af_aac,SCRPTART,i_arty_cont,st_af_dummy_pellicle_af_aac_name,st_af_dummy_pellicle_af_aac_descr,4.70,0,
af_dummy_pellicle_af_aam,SCRPTART,i_arty_cont,st_af_dummy_pellicle_af_aam_name,st_af_dummy_pellicle_af_aam_descr,5.03,0,
af_dummy_pellicle_af_iam,SCRPTART,i_arty_cont,st_af_dummy_pellicle_af_iam_name,st_af_dummy_pellicle_af_iam_descr,4.37,0,
af_dummy_pellicle_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_pellicle_lead_box_name,st_af_dummy_pellicle_lead_box_descr,4.09,0,
af_dummy_pellicle_red,ARTEFACT,i_arty,af_dummy_pellicle_red_name,af_dummy_pellicle_red_descr,2.17,49068,
af_dummy_pellicle_red_af_aac,SCRPTART,i_arty_cont,st_af_dummy_pellicle_red_af_aac_name,st_af_dummy_pellicle_red_af_aac_descr,4.90,0,
af_dummy_pellicle_red_af_aam,SCRPTART,i_arty_cont,st_af_dummy_pellicle_red_af_aam_name,st_af_dummy_pellicle_red_af_aam_descr,5.23,0,
af_dummy_pellicle_red_af_iam,SCRPTART,i_arty_cont,st_af_dummy_pellicle_red_af_iam_name,st_af_dummy_pellicle_red_af_iam_descr,4.57,0,
af_dummy_pellicle_red_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_pellicle_red_lead_box_name,st_af_dummy_pellicle_red_lead_box_descr,4.29,0,
af_dummy_spri,ARTEFACT,i_arty_junk,af-dummy-spring,enc_zone_artifact_af-dummy-spring,3.43,9200,
af_dummy_spring,ARTEFACT,i_arty,af_dummy_spring,st_af_dummy_spring_descr,2.03,45727,
af_dummy_spring_af_aac,SCRPTART,i_arty_cont,st_af_dummy_spring_af_aac_name,st_af_dummy_spring_af_aac_descr,4.76,0,
af_dummy_spring_af_aam,SCRPTART,i_arty_cont,st_af_dummy_spring_af_aam_name,st_af_dummy_spring_af_aam_descr,5.09,0,
af_dummy_spring_af_iam,SCRPTART,i_arty_cont,st_af_dummy_spring_af_iam_name,st_af_dummy_spring_af_iam_descr,4.43,0,
af_dummy_spring_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_spring_lead_box_name,st_af_dummy_spring_lead_box_descr,4.15,0,
af_dummy_spring_red,ARTEFACT,i_arty,af_dummy_spring_red_name,af_dummy_spring_red_descr,2.13,59318,
af_dummy_spring_red_af_aac,SCRPTART,i_arty_cont,st_af_dummy_spring_red_af_aac_name,st_af_dummy_spring_red_af_aac_descr,4.86,0,
af_dummy_spring_red_af_aam,SCRPTART,i_arty_cont,st_af_dummy_spring_red_af_aam_name,st_af_dummy_spring_red_af_aam_descr,5.19,0,
af_dummy_spring_red_af_iam,SCRPTART,i_arty_cont,st_af_dummy_spring_red_af_iam_name,st_af_dummy_spring_red_af_iam_descr,4.53,0,
af_dummy_spring_red_lead_box,II_ATTCH,i_arty_cont,st_af_dummy_spring_red_lead_box_name,st_af_dummy_spring_red_lead_box_descr,4.25,0,
af_ear,ARTEFACT,i_arty_junk,st_af_ear_name,st_af_ear_descr,1.16,6700,
af_electra_fla,ARTEFACT,i_arty,af-electra-flash,enc_zone_artifact_af-electra-flash,0.29,25937,
af_electra_fla_af_aac,SCRPTART,i_arty_cont,st_af-electra-flash_aac_name,st_af-electra-flash_aac_descr,3.02,0,
af_electra_fla_af_aam,SCRPTART,i_arty_cont,st_af-electra-flash_aam_name,st_af-electra-flash_aam_descr,3.35,0,
af_electra_fla_af_iam,SCRPTART,i_arty_cont,st_af-electra-flash_iam_name,st_af-electra-flash_iam_descr,2.69,0,
af_electra_fla_lead_box,II_ATTCH,i_arty_cont,st_af-electra-flash_lead_box_name,st_af-electra-flash_lead_box_descr,2.41,0,
af_electra_flash,SCRPTART,i_arty,st_af_electra_flash_name,st_af_electra_flash_descr,0.35,56557,
af_electra_flash2,SCRPTART,i_arty,st_af_electra_flash2_name,st_af_electra_flash2_descr,1.48,29797,
af_electra_flash2_af_aac,SCRPTART,i_arty_cont,st_af_electra_flash2_af_aac_name,st_af_electra_flash2_af_aac_descr,4.21,0,
af_electra_flash2_af_aam,SCRPTART,i_arty_cont,st_af_electra_flash2_af_aam_name,st_af_electra_flash2_af_aam_descr,4.54,0,
af_electra_flash2_af_iam,SCRPTART,i_arty_cont,st_af_electra_flash2_af_iam_name,st_af_electra_flash2_af_iam_descr,3.88,0,
af_electra_flash2_lead_box,II_ATTCH,i_arty_cont,st_af_electra_flash2_lead_box_name,st_af_electra_flash2_lead_box_descr,3.60,0,
af_electra_flash3,SCRPTART,i_arty,st_af_electra_flash3_name,st_af_electra_flash3_descr,1.17,30172,
af_electra_flash3_af_aac,SCRPTART,i_arty_cont,st_af_electra_flash3_af_aac_name,st_af_electra_flash3_af_aac_descr,3.90,0,
af_electra_flash3_af_aam,SCRPTART,i_arty_cont,st_af_electra_flash3_af_aam_name,st_af_electra_flash3_af_aam_descr,4.23,0,
af_electra_flash3_af_iam,SCRPTART,i_arty_cont,st_af_electra_flash3_af_iam_name,st_af_electra_flash3_af_iam_descr,3.57,0,
af_electra_flash3_lead_box,II_ATTCH,i_arty_cont,st_af_electra_flash3_lead_box_name,st_af_electra_flash3_lead_box_descr,3.29,0,
af_electra_flash_af_aac,SCRPTART,i_arty_cont,st_af_electra_flash_af_aac_name,st_af_electra_flash_af_aac_descr,3.08,0,
af_electra_flash_af_aam,SCRPTART,i_arty_cont,st_af_electra_flash_af_aam_name,st_af_electra_flash_af_aam_descr,3.41,0,
af_electra_flash_af_iam,SCRPTART,i_arty_cont,st_af_electra_flash_af_iam_name,st_af_electra_flash_af_iam_descr,2.75,0,
af_electra_flash_lead_box,II_ATTCH,i_arty_cont,st_af_electra_flash_lead_box_name,st_af_electra_flash_lead_box_descr,2.47,0,
af_electra_moon,ARTEFACT,i_arty,af-electra-moonlight,enc_zone_artifact_af-electra-moonlight,0.42,35980,
af_electra_moon_af_aac,SCRPTART,i_arty_cont,st_af-electra-moonlight_aac_name,st_af-electra-moonlight_aac_descr,3.15,0,
af_electra_moon_af_aam,SCRPTART,i_arty_cont,st_af-electra-moonlight_aam_name,st_af-electra-moonlight_aam_descr,3.48,0,
af_electra_moon_af_iam,SCRPTART,i_arty_cont,st_af-electra-moonlight_iam_name,st_af-electra-moonlight_iam_descr,2.82,0,
af_electra_moon_lead_box,II_ATTCH,i_arty_cont,st_af-electra-moonlight_lead_box_name,st_af-electra-moonlight_lead_box_descr,2.54,0,
af_electra_moonlight,SCRPTART,i_arty,st_af_electra_moonlight_name,st_af_electra_moonlight_descr,0.25,41729,
af_electra_moonlight2,SCRPTART,i_arty,st_af_electra_moonlight2_name,st_af_electra_moonlight2_descr,1.68,60353,
af_electra_moonlight2_af_aac,SCRPTART,i_arty_cont,st_af_electra_moonlight2_af_aac_name,st_af_electra_moonlight2_af_aac_descr,4.41,0,
af_electra_moonlight2_af_aam,SCRPTART,i_arty_cont,st_af_electra_moonlight2_af_aam_name,st_af_electra_moonlight2_af_aam_descr,4.74,0,
af_electra_moonlight2_af_iam,SCRPTART,i_arty_cont,st_af_electra_moonlight2_af_iam_name,st_af_electra_moonlight2_af_iam_descr,4.08,0,
af_electra_moonlight2_lead_box,II_ATTCH,i_arty_cont,st_af_electra_moonlight2_lead_box_name,st_af_electra_moonlight2_lead_box_descr,3.80,0,
af_electra_moonlight_af_aac,SCRPTART,i_arty_cont,st_af_electra_moonlight_af_aac_name,st_af_electra_moonlight_af_aac_descr,2.98,0,
af_electra_moonlight_af_aam,SCRPTART,i_arty_cont,st_af_electra_moonlight_af_aam_name,st_af_electra_moonlight_af_aam_descr,3.31,0,
af_electra_moonlight_af_iam,SCRPTART,i_arty_cont,st_af_electra_moonlight_af_iam_name,st_af_electra_moonlight_af_iam_descr,2.65,0,
af_electra_moonlight_lead_box,II_ATTCH,i_arty_cont,st_af_electra_moonlight_lead_box_name,st_af_electra_moonlight_lead_box_descr,2.37,0,
af_electra_spar,ARTEFACT,i_arty_junk,af-electra-sparkler,enc_zone_artifact_af-electra-sparkler,3.59,8900,
af_electra_sparkler,SCRPTART,i_arty,st_af_electra_sparkler_name,st_af_electra_sparkler_descr,0.15,31748,
af_electra_sparkler2,SCRPTART,i_arty,st_af_electra_sparkler2_name,st_af_electra_sparkler2_descr,1.58,45280,
af_electra_sparkler2_af_aac,SCRPTART,i_arty_cont,st_af_electra_sparkler2_af_aac_name,st_af_electra_sparkler2_af_aac_descr,4.31,0,
af_electra_sparkler2_af_aam,SCRPTART,i_arty_cont,st_af_electra_sparkler2_af_aam_name,st_af_electra_sparkler2_af_aam_descr,4.64,0,
af_electra_sparkler2_af_iam,SCRPTART,i_arty_cont,st_af_electra_sparkler2_af_iam_name,st_af_electra_sparkler2_af_iam_descr,3.98,0,
af_electra_sparkler2_lead_box,II_ATTCH,i_arty_cont,st_af_electra_sparkler2_lead_box_name,st_af_electra_sparkler2_lead_box_descr,3.70,0,
af_electra_sparkler3,SCRPTART,i_arty,st_af_electra_sparkler3_name,st_af_electra_sparkler3_descr,0.95,53573,
af_electra_sparkler3_af_aac,SCRPTART,i_arty_cont,st_af_electra_sparkler3_af_aac_name,st_af_electra_sparkler3_af_aac_descr,3.68,0,
af_electra_sparkler3_af_aam,SCRPTART,i_arty_cont,st_af_electra_sparkler3_af_aam_name,st_af_electra_sparkler3_af_aam_descr,4.01,0,
af_electra_sparkler3_af_iam,SCRPTART,i_arty_cont,st_af_electra_sparkler3_af_iam_name,st_af_electra_sparkler3_af_iam_descr,3.35,0,
af_electra_sparkler3_lead_box,II_ATTCH,i_arty_cont,st_af_electra_sparkler3_lead_box_name,st_af_electra_sparkler3_lead_box_descr,3.07,0,
af_electra_sparkler_af_aac,SCRPTART,i_arty_cont,st_af_electra_sparkler_af_aac_name,st_af_electra_sparkler_af_aac_descr,2.88,0,
af_electra_sparkler_af_aam,SCRPTART,i_arty_cont,st_af_electra_sparkler_af_aam_name,st_af_electra_sparkler_af_aam_descr,3.21,0,
af_electra_sparkler_af_iam,SCRPTART,i_arty_cont,st_af_electra_sparkler_af_iam_name,st_af_electra_sparkler_af_iam_descr,2.55,0,
af_electra_sparkler_lead_box,II_ATTCH,i_arty_cont,st_af_electra_sparkler_lead_box_name,st_af_electra_sparkler_lead_box_descr,2.27,0,
af_electro_crystal_thorn,ARTEFACT,i_arty,af_electro_crystal_thorn_name,af_electro_crystal_thorn_descr,1.54,53825,
af_electro_crystal_thorn_af_aac,SCRPTART,i_arty_cont,st_af_electro_crystal_thorn_af_aac_name,st_af_electro_crystal_thorn_af_aac_descr,4.27,0,
af_electro_crystal_thorn_af_aam,SCRPTART,i_arty_cont,st_af_electro_crystal_thorn_af_aam_name,st_af_electro_crystal_thorn_af_aam_descr,4.60,0,
af_electro_crystal_thorn_af_iam,SCRPTART,i_arty_cont,st_af_electro_crystal_thorn_af_iam_name,st_af_electro_crystal_thorn_af_iam_descr,3.94,0,
af_electro_crystal_thorn_lead_box,II_ATTCH,i_arty_cont,st_af_electro_crystal_thorn_lead_box_name,st_af_electro_crystal_thorn_lead_box_descr,3.66,0,
af_elektron,ARTEFACT,i_arty_junk,st_af_elektron_name,st_af_elektron_descr,1.82,21300,
af_empty,ARTEFACT,i_arty,st_af_empty_name,st_af_empty_descr,0.53,42760,
af_empty_af_aac,SCRPTART,i_arty_cont,st_af_empty_af_aac_name,st_af_empty_af_aac_descr,3.26,0,
af_empty_af_aam,SCRPTART,i_arty_cont,st_af_empty_af_aam_name,st_af_empty_af_aam_descr,3.59,0,
af_empty_af_iam,SCRPTART,i_arty_cont,st_af_empty_af_iam_name,st_af_empty_af_iam_descr,2.93,0,
af_empty_lead_box,II_ATTCH,i_arty_cont,st_af_empty_lead_box_name,st_af_empty_lead_box_descr,2.65,0,
af_eye,ARTEFACT,i_arty,st_af_eye_name,st_af_eye_descr,1.33,44811,
af_eye3,ARTEFACT,i_arty,st_af_eye3_name,st_af_eye3_descr,0.20,26434,
af_eye3_af_aac,SCRPTART,i_arty_cont,st_af_eye3_af_aac_name,st_af_eye3_af_aac_descr,2.93,0,
af_eye3_af_aam,SCRPTART,i_arty_cont,st_af_eye3_af_aam_name,st_af_eye3_af_aam_descr,3.26,0,
