~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
af_misery_bread_af_aam,SCRPTART,i_arty_cont,st_af_misery_bread_af_aam_name,st_af_misery_bread_af_aam_descr,0.60,0,
af_misery_bread_af_iam,SCRPTART,i_arty_cont,st_af_misery_bread_af_iam_name,st_af_misery_bread_af_iam_descr,0.60,0,
af_misery_bread_lead_box,II_ATTCH,i_arty_cont,st_af_misery_bread_lead_box_name,st_af_misery_bread_lead_box_descr,0.60,0,
af_moh,ARTEFACT,i_arty_junk,st_af_moh_name,st_af_moh_descr,0.14,1800,
af_monolith,ARTEFACT,i_arty,st_af_monolith_name,st_af_monolith_descr,0.24,149000,
af_night_star,ARTEFACT,i_arty,st_af_night_star_name,st_af_night_star_descr,0.21,66400,
af_night_star_af_aac,SCRPTART,i_arty_cont,st_af_night_star_af_aac_name,st_af_night_star_af_aac_descr,0.51,0,
af_night_star_af_aam,SCRPTART,i_arty_cont,st_af_night_star_af_aam_name,st_af_night_star_af_aam_descr,0.51,0,
af_night_star_af_iam,SCRPTART,i_arty_cont,st_af_night_star_af_iam_name,st_af_night_star_af_iam_descr,0.51,0,
af_night_star_lead_box,II_ATTCH,i_arty_cont,st_af_night_star_lead_box_name,st_af_night_star_lead_box_descr,0.51,0,
af_oasis_heart,SCRPTART,i_arty,st_af_oasis_heart_name,st_af_oasis_heart_descr,0.69,149000,
af_oasis_heart_af_aac,SCRPTART,i_arty_cont,st_af_oasis_heart_af_aac_name,st_af_oasis_heart_af_aac_descr,0.99,0,
af_oasis_heart_af_aam,SCRPTART,i_arty_cont,st_af_oasis_heart_af_aam_name,st_af_oasis_heart_af_aam_descr,0.99,0,
af_oasis_heart_af_iam,SCRPTART,i_arty_cont,st_af_oasis_heart_af_iam_name,st_af_oasis_heart_af_iam_descr,0.99,0,
af_oasis_heart_lead_box,II_ATTCH,i_arty_cont,st_af_oasis_heart_lead_box_name,st_af_oasis_heart_lead_box_descr,0.99,0,
af_peas,ARTEFACT,i_arty_junk,st_af_peas_name,st_af_peas_descr,0.27,2485,
af_pin,ARTEFACT,i_arty,st_af_pin_name,st_af_pin_descr,0.25,42200,
af_pin_af_aac,SCRPTART,i_arty_cont,st_af_pin_af_aac_name,st_af_pin_af_aac_descr,0.55,0,
af_pin_af_aam,SCRPTART,i_arty_cont,st_af_pin_af_aam_name,st_af_pin_af_aam_descr,0.55,0,
af_pin_af_iam,SCRPTART,i_arty_cont,st_af_pin_af_iam_name,st_af_pin_af_iam_descr,0.55,0,
af_pin_lead_box,II_ATTCH,i_arty_cont,st_af_pin_lead_box_name,st_af_pin_lead_box_descr,0.55,0,
af_plates,SCRPTART,i_attach,st_af_plates_name,st_af_plates_descr,1.85,7860,
af_plates_up,SCRPTART,i_attach,st_af_plates_up_name,st_af_plates_up_descr,3.53,16860,
af_quest_b14_twisted,SCRPTART,i_arty,st_af_quest_b14_twisted,st_af_quest_b14_twisted_descr,3.60,9800,
af_quest_b14_twisted_af_aac,SCRPTART,i_arty_cont,st_af_quest_b14_twisted_af_aac_name,st_af_quest_b14_twisted_af_aac_descr,3.90,0,
af_quest_b14_twisted_af_aam,SCRPTART,i_arty_cont,st_af_quest_b14_twisted_af_aam_name,st_af_quest_b14_twisted_af_aam_descr,3.90,0,
af_quest_b14_twisted_af_iam,SCRPTART,i_arty_cont,st_af_quest_b14_twisted_af_iam_name,st_af_quest_b14_twisted_af_iam_descr,3.90,0,
af_quest_b14_twisted_lead_box,II_ATTCH,i_arty_cont,st_af_quest_b14_twisted_lead_box_name,st_af_quest_b14_twisted_lead_box_descr,3.90,0,
af_repei,ARTEFACT,i_arty_junk,st_af_repei_name,st_af_repei_descr,0.30,3000,
af_ring,ARTEFACT,i_arty,st_af_ring_name,st_af_ring_descr,0.28,84440,
af_ring_af_aac,SCRPTART,i_arty_cont,st_af_ring_af_aac_name,st_af_ring_af_aac_descr,0.58,0,
af_ring_af_aam,SCRPTART,i_arty_cont,st_af_ring_af_aam_name,st_af_ring_af_aam_descr,0.58,0,
af_ring_af_iam,SCRPTART,i_arty_cont,st_af_ring_af_iam_name,st_af_ring_af_iam_descr,0.58,0,
af_ring_lead_box,II_ATTCH,i_arty_cont,st_af_ring_lead_box_name,st_af_ring_lead_box_descr,0.58,0,
af_rusty_kristall,ARTEFACT,i_arty,af_rusty_kristall,st_af_rusty_kristall_descr,0.42,37615,
af_rusty_sea,ARTEFACT,i_arty,af_rusty_sea_urchin,st_af_rusty_sea_urchin_descr,0.43,52560,
af_rusty_thorn,ARTEFACT,i_arty,af_rusty_thorn,st_af_rusty_thorn_descr,0.41,22715,
af_sandstone,ARTEFACT,i_arty_junk,st_af_sandstone_name,st_af_sandstone_descr,1.45,4950,
af_serofim,ARTEFACT,i_arty_junk,st_af_serofim_name,st_af_serofim_descr,0.20,2800,
af_signet,ARTEFACT,i_arty_junk,st_af_signet_name,st_af_signet_descr,0.20,3300,
af_skull_miser,ARTEFACT,i_arty_junk,st_af_skull_miser_name,st_af_skull_miser_descr,0.32,2200,
af_soul,ARTEFACT,i_arty,st_af_soul_name,st_af_soul_descr,0.33,52400,
af_soul_af_aac,SCRPTART,i_arty_cont,st_af_soul_af_aac_name,st_af_soul_af_aac_descr,0.63,0,
af_soul_af_aam,SCRPTART,i_arty_cont,st_af_soul_af_aam_name,st_af_soul_af_aam_descr,0.63,0,
af_soul_af_iam,SCRPTART,i_arty_cont,st_af_soul_af_iam_name,st_af_soul_af_iam_descr,0.63,0,
af_soul_lead_box,II_ATTCH,i_arty_cont,st_af_soul_lead_box_name,st_af_soul_lead_box_descr,0.63,0,
af_spaika,ARTEFACT,i_arty_junk,st_af_spaika_name,st_af_spaika_descr,0.50,5000,
af_sponge,ARTEFACT,i_arty,st_af_sponge_name,st_af_sponge_descr,0.56,60640,
af_sponge_af_aac,SCRPTART,i_arty_cont,st_af_sponge_af_aac_name,st_af_sponge_af_aac_descr,0.86,0,
af_sponge_af_aam,SCRPTART,i_arty_cont,st_af_sponge_af_aam_name,st_af_sponge_af_aam_descr,0.86,0,
af_sponge_af_iam,SCRPTART,i_arty_cont,st_af_sponge_af_iam_name,st_af_sponge_af_iam_descr,0.86,0,
af_sponge_lead_box,II_ATTCH,i_arty_cont,st_af_sponge_lead_box_name,st_af_sponge_lead_box_descr,0.86,0,
af_star_phantom,ARTEFACT,i_arty_junk,st_af_star_phantom_name,st_af_star_phantom_descr,1.36,5400,
af_sun,ARTEFACT,i_arty_junk,st_af_sun_name,st_af_sun_descr,1.16,6200,
af_surge,SCRPTART,i_attach,st_af_surge_name,st_af_surge_descr,1.56,8500,
af_surge_up,SCRPTART,i_attach,st_af_surge_up_name,st_af_surge_up_descr,4.95,25000,
af_tapeworm,ARTEFACT,i_arty_junk,st_af_tapeworm_name,st_af_tapeworm_descr,0.28,3600,
af_tlf_lost_soul,SCRPTART,i_arty,st_af_tlf_lost_soul,st_af_tlf_lost_soul_descr,1.00,400000,
af_tlf_prometheus,SCRPTART,i_arty,st_af_tlf_prometheus,st_af_tlf_prometheus_descr,3.00,149000,
af_vaselisk,ARTEFACT,i_arty,st_af_vaselisk_name,st_af_vaselisk_descr,0.50,64650,
af_vyvert,ARTEFACT,i_arty,st_af_vyvert_name,st_af_vyvert_descr,1.01,71000,
af_vyvert_af_aac,SCRPTART,i_arty_cont,st_af_vyvert_af_aac_name,st_af_vyvert_af_aac_descr,1.31,0,
af_vyvert_af_aam,SCRPTART,i_arty_cont,st_af_vyvert_af_aam_name,st_af_vyvert_af_aam_descr,1.31,0,
af_vyvert_af_iam,SCRPTART,i_arty_cont,st_af_vyvert_af_iam_name,st_af_vyvert_af_iam_descr,1.31,0,
af_vyvert_lead_box,II_ATTCH,i_arty_cont,st_af_vyvert_lead_box_name,st_af_vyvert_lead_box_descr,1.31,0,
af_zhelch,ARTEFACT,i_arty_junk,st_af_zhelch_name,st_af_zhelch_descr,0.40,4000,
ah_gramota,II_ATTCH,i_quest,ah_gramota_info,ah_gramota_desc,0.00,250,
aim_acro,II_FOOD,w_misc,st_addon_scope_aim_acro,st_addon_scope_aim_acro_descr,0.06,22500,
aim_acro_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.06,22500,
aim_low,II_FOOD,w_misc,st_addon_scope_aim_low,st_addon_scope_aim_low_descr,0.11,7000,
aim_low_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.11,7000,
aimpoint,II_FOOD,w_misc,st_addon_scope_aimpoint,st_addon_scope_aimpoint_descr,0.13,6350,
aimpoint_pro,II_FOOD,w_misc,st_not_in_use,st_not_in_use_descr,0.33,8280,
aimpoint_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.13,6350,
akvatab,II_FOOD,i_medical,st_akvatab,st_akvatab_descr,0.01,4524,3
ammo_11.43x23_fmj,AMMO_S,w_ammo,ammo-11.43x23-fmj,ammo-11.43x23-fmj_descr,0.29,950,
ammo_11.43x23_fmj_bad,AMMO_S,w_ammo,ammo-11.43x23-fmj,ammo-11.43x23-fmj_descr,0.29,504,
ammo_11.43x23_fmj_verybad,AMMO_S,w_ammo,ammo-11.43x23-fmj,ammo-11.43x23-fmj_descr,0.29,140,
ammo_11.43x23_hydro,AMMO_S,w_ammo,ammo-11.43x23-hydro,ammo-11.43x23-hydro_descr,0.23,1425,
ammo_11.43x23_hydro_bad,AMMO_S,w_ammo,ammo-11.43x23-hydro,ammo-11.43x23-hydro_descr,0.23,870,
ammo_11.43x23_hydro_verybad,AMMO_S,w_ammo,ammo-11.43x23-hydro,ammo-11.43x23-hydro_descr,0.23,273,
ammo_12.7x55_ap,AMMO_S,w_ammo,ammo_12.7x55_ap,ammo_12.7x55_ap_descr,0.44,6900,
ammo_12.7x55_ap_bad,AMMO_S,w_ammo,ammo_12.7x55_ap,ammo_12.7x55_ap_descr,0.44,4000,
ammo_12.7x55_ap_verybad,AMMO_S,w_ammo,ammo_12.7x55_ap,ammo_12.7x55_ap_descr,0.44,200,
ammo_12.7x55_fmj,AMMO,w_ammo,ammo-12.7x55-fmj,ammo-12.7x55-fmj_descr,0.44,3000,
ammo_12.7x55_fmj_bad,AMMO,w_ammo,ammo-12.7x55-fmj,ammo-12.7x55-fmj_descr,0.44,1750,
ammo_12.7x55_fmj_verybad,AMMO,w_ammo,ammo-12.7x55-fmj,ammo-12.7x55-fmj_descr,0.44,1260,
ammo_12x70_buck,AMMO_S,w_ammo,ammo-12x70-buck,ammo-12x70-buck_descr,0.45,1000,
ammo_12x70_buck_bad,AMMO_S,w_ammo,ammo-12x70-buck,ammo-12x70-buck_descr,0.45,415,
ammo_12x70_buck_self,AMMO_S,w_ammo,ammo-12x70-buck_self,ammo-12x70-buck_self_descr,0.52,460,
ammo_12x70_buck_verybad,AMMO_S,w_ammo,ammo-12x70-buck,ammo-12x70-buck_descr,0.45,125,
ammo_12x76_bull,AMMO,w_ammo,ammo-12x76-bull,ammo-12x76-bull_descr,0.60,5000,
ammo_12x76_dart,AMMO,w_ammo,ammo-12x76-dart,ammo-12x76-dart_descr,0.40,5000,
ammo_12x76_dart_bad,AMMO,w_ammo,ammo-12x76-dart,ammo-12x76-dart_descr,0.40,3150,
ammo_12x76_dart_verybad,AMMO,w_ammo,ammo-12x76-dart,ammo-12x76-dart_descr,0.40,330,
ammo_12x76_zhekan,AMMO_S,w_ammo,ammo-12x76-zhekan,ammo-12x76-zhekan_descr,0.45,1650,
ammo_12x76_zhekan_bad,AMMO_S,w_ammo,ammo-12x76-zhekan,ammo-12x76-zhekan_descr,0.45,690,
ammo_12x76_zhekan_heli,AMMO_S,w_ammo,ammo-12x76-zhekan,ammo-12x76-zhekan_descr,0.45,1650,
ammo_12x76_zhekan_verybad,AMMO_S,w_ammo,ammo-12x76-zhekan,ammo-12x76-zhekan_descr,0.45,210,
ammo_20x70_buck,AMMO_S,w_ammo,ammo_20x70_buck,ammo_20x70_buck_descr,0.35,600,
ammo_23_eco,AMMO_S,w_ammo,ammo_23_eco,ammo_23_eco_descr,0.05,3500,
ammo_23x75_barrikada,AMMO,w_ammo,ammo_23x75_barrikada,ammo_23x75_barrikada_descr,0.50,7000,
ammo_23x75_barrikada_bad,AMMO,w_ammo,ammo_23x75_barrikada,ammo_23x75_barrikada_descr,0.50,9500,
ammo_23x75_barrikada_verybad,AMMO,w_ammo,ammo_23x75_barrikada,ammo_23x75_barrikada_descr,0.50,9500,
ammo_23x75_shrapnel,AMMO_S,w_ammo,ammo_23x75_shrapnel,ammo_23x75_shrapnel_descr,0.45,2000,
ammo_23x75_shrapnel_bad,AMMO_S,w_ammo,ammo_23x75_shrapnel,ammo_23x75_shrapnel_descr,0.45,1650,
ammo_23x75_shrapnel_verybad,AMMO_S,w_ammo,ammo_23x75_shrapnel,ammo_23x75_shrapnel_descr,0.45,1650,
ammo_338_federal,AMMO_S,w_ammo,ammo_338_federal,ammo_338_federal_descr,0.42,4000,
ammo_357_hp_mag,AMMO,w_ammo,ammo-357-hp,ammo-357-hp_descr,0.21,2600,
ammo_357_hp_mag_bad,AMMO,w_ammo,ammo-357-hp,ammo-357-hp_descr,0.21,1500,
ammo_357_hp_mag_verybad,AMMO,w_ammo,ammo-357-hp,ammo-357-hp_descr,0.21,240,
ammo_4.6x30_fmj,AMMO_S,w_ammo,ammo-4.6x30-fmj,ammo-4.6x30-fmj_descr,0.09,3000,
ammo_4.6x30_fmj_bad,AMMO_S,w_ammo,ammo-4.6x30-fmj,ammo-4.6x30-fmj_descr,0.09,1750,
ammo_4.6x30_fmj_verybad,AMMO_S,w_ammo,ammo-4.6x30-fmj,ammo-4.6x30-fmj_descr,0.09,250,
ammo_5.45x39_ap,AMMO_S,w_ammo,ammo-5.45x39-ap,ammo-5.45x39-ap_descr,0.16,5100,
ammo_5.45x39_ap_bad,AMMO_S,w_ammo,ammo-5.45x39-ap,ammo-5.45x39-ap_descr,0.16,2550,
ammo_5.45x39_ap_verybad,AMMO_S,w_ammo,ammo-5.45x39-ap,ammo-5.45x39-ap_descr,0.16,460,
ammo_5.45x39_ep,AMMO_S,w_ammo,ammo-5.45x39-ep,ammo-5.45x39-ep_descr,0.16,1600,
ammo_5.45x39_ep_bad,AMMO_S,w_ammo,ammo-5.45x39-ep,ammo-5.45x39-ep_descr,0.16,1000,
ammo_5.45x39_ep_verybad,AMMO_S,w_ammo,ammo-5.45x39-ep,ammo-5.45x39-ep_descr,0.16,300,
ammo_5.45x39_fmj,AMMO_S,w_ammo,ammo-5.45x39-fmj,ammo-5.45x39-fmj_descr,0.16,1350,
ammo_5.45x39_fmj_bad,AMMO_S,w_ammo,ammo-5.45x39-fmj,ammo-5.45x39-fmj_descr,0.16,740,
ammo_5.45x39_fmj_verybad,AMMO_S,w_ammo,ammo-5.45x39-fmj,ammo-5.45x39-fmj_descr,0.16,220,
ammo_5.56x45_ap,AMMO_S,w_ammo,ammo-5.56x45-ap,ammo-5.56x45-ap_descr,0.18,4100,
ammo_5.56x45_ap_bad,AMMO_S,w_ammo,ammo-5.56x45-ap,ammo-5.56x45-ap_descr,0.18,2000,
ammo_5.56x45_ap_verybad,AMMO_S,w_ammo,ammo-5.56x45-ap,ammo-5.56x45-ap_descr,0.18,560,
ammo_5.56x45_fmj,AMMO_S,w_ammo,ammo-5.56x45-fmj,ammo-5.56x45-fmj_descr,0.17,1500,
ammo_5.56x45_fmj_bad,AMMO_S,w_ammo,ammo-5.56x45-fmj,ammo-5.56x45-fmj_descr,0.17,825,
ammo_5.56x45_fmj_verybad,AMMO_S,w_ammo,ammo-5.56x45-fmj,ammo-5.56x45-fmj_descr,0.17,230,
ammo_5.56x45_ss190,AMMO_S,w_ammo,ammo-5.56x45-ss190,ammo-5.56x45-ss190_descr,0.18,1600,
ammo_5.56x45_ss190_bad,AMMO_S,w_ammo,ammo-5.56x45-ss190,ammo-5.56x45-ss190_descr,0.18,1000,
ammo_5.56x45_ss190_verybad,AMMO_S,w_ammo,ammo-5.56x45-ss190,ammo-5.56x45-ss190_descr,0.18,320,
ammo_5.7x28_ss190,AMMO_S,w_ammo,ammo-5.7x28-ss190,ammo-5.7x28-ss190_descr,0.09,2600,
ammo_5.7x28_ss190_bad,AMMO_S,w_ammo,ammo-5.7x28-ss190,ammo-5.7x28-ss190_descr,0.09,1300,
ammo_5.7x28_ss190_verybad,AMMO_S,w_ammo,ammo-5.7x28-ss190,ammo-5.7x28-ss190_descr,0.09,250,
ammo_5.7x28_ss195,AMMO_S,w_ammo,ammo-5.7x28-ss195,ammo-5.7x28-ss195_descr,0.10,1275,
ammo_5.7x28_ss195_bad,AMMO_S,w_ammo,ammo-5.7x28-ss195,ammo-5.7x28-ss195_descr,0.10,700,
ammo_5.7x28_ss195_verybad,AMMO_S,w_ammo,ammo-5.7x28-ss195,ammo-5.7x28-ss195_descr,0.10,195,
ammo_50_bmg,AMMO,w_ammo,ammo-50-bmg,ammo-50-bmg_descr,0.33,27200,
ammo_50_bmg_bad,AMMO,w_ammo,ammo-50-bmg,ammo-50-bmg_descr,0.33,15110,
ammo_50_bmg_verybad,AMMO,w_ammo,ammo-50-bmg,ammo-50-bmg_descr,0.33,500,
ammo_7.62x25_p,AMMO_S,w_ammo,ammo-7.62x25-p,ammo-7.62x25-p_descr,0.17,875,
ammo_7.62x25_p_bad,AMMO_S,w_ammo,ammo-7.62x25-p,ammo-7.62x25-p_descr,0.17,300,
ammo_7.62x25_p_verybad,AMMO_S,w_ammo,ammo-7.62x25-p,ammo-7.62x25-p_descr,0.17,115,
ammo_7.62x25_ps,AMMO_S,w_ammo,ammo-7.62x25-ps,ammo-7.62x25-ps_descr,0.17,975,
ammo_7.62x25_ps_bad,AMMO_S,w_ammo,ammo-7.62x25-ps,ammo-7.62x25-ps_descr,0.17,624,
ammo_7.62x25_ps_verybad,AMMO_S,w_ammo,ammo-7.62x25-ps,ammo-7.62x25-ps_descr,0.17,160,
ammo_7.62x39_ap,AMMO_S,w_ammo,ammo-7.62x39_ap,ammo-7.62x39_ap_descr,0.24,5450,
ammo_7.62x39_ap_bad,AMMO_S,w_ammo,ammo-7.62x39_ap,ammo-7.62x39_ap_descr,0.24,2500,
ammo_7.62x39_ap_verybad,AMMO_S,w_ammo,ammo-7.62x39_ap,ammo-7.62x39_ap_descr,0.24,430,
ammo_7.62x39_fmj,AMMO,w_ammo,ammo-7.62x39_fmj,ammo-7.62x39_fmj_descr,0.24,1950,
ammo_7.62x39_fmj_bad,AMMO,w_ammo,ammo-7.62x39_fmj,ammo-7.62x39_fmj_descr,0.24,855,
ammo_7.62x39_fmj_verybad,AMMO,w_ammo,ammo-7.62x39_fmj,ammo-7.62x39_fmj_descr,0.24,255,
ammo_7.62x51_ap,AMMO,w_ammo,ammo-7.62x51_ap,ammo-7.62x51_ap_descr,0.38,7500,
ammo_7.62x51_ap_bad,AMMO,w_ammo,ammo-7.62x51_ap,ammo-7.62x51_ap_descr,0.38,3125,
ammo_7.62x51_ap_verybad,AMMO,w_ammo,ammo-7.62x51_ap,ammo-7.62x51_ap_descr,0.38,630,
ammo_7.62x51_fmj,AMMO,w_ammo,ammo-7.62x51_fmj,ammo-7.62x51_fmj_descr,0.38,3000,
ammo_7.62x51_fmj_bad,AMMO,w_ammo,ammo-7.62x51_fmj,ammo-7.62x51_fmj_descr,0.38,1240,
ammo_7.62x51_fmj_verybad,AMMO,w_ammo,ammo-7.62x51_fmj,ammo-7.62x51_fmj_descr,0.38,350,
ammo_7.62x54_7h1,AMMO_S,w_ammo,ammo-7.62x54-7n1,ammo-7.62x54-7n1_descr,0.22,2250,
ammo_7.62x54_7h14,AMMO,w_ammo,ammo-7.62x54_7n14,ammo-7.62x54_7n14_descr,0.22,4000,
ammo_7.62x54_7h14_bad,AMMO,w_ammo,ammo-7.62x54_7n14,ammo-7.62x54_7n14_descr,0.22,2925,
ammo_7.62x54_7h14_verybad,AMMO,w_ammo,ammo-7.62x54_7n14,ammo-7.62x54_7n14_descr,0.22,400,
ammo_7.62x54_7h1_bad,AMMO_S,w_ammo,ammo-7.62x54-7n1,ammo-7.62x54-7n1_descr,0.22,1540,
ammo_7.62x54_7h1_verybad,AMMO_S,w_ammo,ammo-7.62x54-7n1,ammo-7.62x54-7n1_descr,0.22,235,
ammo_7.62x54_ap,AMMO,w_ammo,ammo-7.62x54-ap,ammo-7.62x54-ap_descr,0.33,9500,
ammo_7.62x54_ap_bad,AMMO,w_ammo,ammo-7.62x54-ap,ammo-7.62x54-ap_descr,0.33,4500,
ammo_7.62x54_ap_verybad,AMMO,w_ammo,ammo-7.62x54-ap,ammo-7.62x54-ap_descr,0.33,500,
ammo_7.92x33_ap,AMMO_S,w_ammo,ammo-7.92x33_ap,ammo-7.92x33_ap_descr,0.37,4500,
ammo_7.92x33_ap_bad,AMMO_S,w_ammo,ammo-7.92x33_ap,ammo-7.92x33_ap_descr,0.37,3500,
ammo_7.92x33_ap_verybad,AMMO_S,w_ammo,ammo-7.92x33_ap,ammo-7.92x33_ap_descr,0.37,530,
ammo_7.92x33_fmj,AMMO,w_ammo,ammo-7.92x33_fmj,ammo-7.92x33_fmj_descr,0.37,1350,
ammo_7.92x33_fmj_bad,AMMO,w_ammo,ammo-7.92x33_fmj,ammo-7.92x33_fmj_descr,0.37,1100,
ammo_7.92x33_fmj_verybad,AMMO,w_ammo,ammo-7.92x33_fmj,ammo-7.92x33_fmj_descr,0.37,335,
ammo_9x18_ap,AMMO_S,w_ammo,ammo-9x18-ap,ammo-9x18-ap_descr,0.17,1200,
ammo_9x18_ap_bad,AMMO_S,w_ammo,ammo-9x18-ap,ammo-9x18-ap_descr,0.17,860,
ammo_9x18_ap_verybad,AMMO_S,w_ammo,ammo-9x18-ap,ammo-9x18-ap_descr,0.17,144,
ammo_9x18_fmj,AMMO_S,w_ammo,ammo-9x18-fmj,ammo-9x18-fmj_descr,0.16,560,
ammo_9x18_fmj_bad,AMMO_S,w_ammo,ammo-9x18-fmj,ammo-9x18-fmj_descr,0.16,320,
ammo_9x18_fmj_verybad,AMMO_S,w_ammo,ammo-9x18-fmj,ammo-9x18-fmj_descr,0.16,96,
ammo_9x18_pmm,AMMO_S,w_ammo,ammo-9x18-pmm,ammo-9x18-pmm_descr,0.15,960,
ammo_9x18_pmm_bad,AMMO_S,w_ammo,ammo-9x18-pmm,ammo-9x18-pmm_descr,0.15,544,
ammo_9x18_pmm_verybad,AMMO_S,w_ammo,ammo-9x18-pmm,ammo-9x18-pmm_descr,0.15,160,
ammo_9x19_ap,AMMO_S,w_ammo,ammo-9x19-ap,ammo-9x19-ap_descr,0.14,2350,
ammo_9x19_ap_bad,AMMO_S,w_ammo,ammo-9x19-ap,ammo-9x19-ap_descr,0.14,1500,
ammo_9x19_ap_verybad,AMMO_S,w_ammo,ammo-9x19-ap,ammo-9x19-ap_descr,0.14,200,
ammo_9x19_fmj,AMMO_S,w_ammo,ammo-9x19-fmj,ammo-9x19-fmj_descr,0.18,645,
ammo_9x19_fmj_bad,AMMO_S,w_ammo,ammo-9x19-fmj,ammo-9x19-fmj_descr,0.18,360,
ammo_9x19_fmj_verybad,AMMO_S,w_ammo,ammo-9x19-fmj,ammo-9x19-fmj_descr,0.18,112,
ammo_9x19_pbp,AMMO_S,w_ammo,ammo-9x19-pbp,ammo-9x19-pbp_descr,0.17,1125,
ammo_9x19_pbp_bad,AMMO_S,w_ammo,ammo-9x19-pbp,ammo-9x19-pbp_descr,0.17,630,
ammo_9x19_pbp_verybad,AMMO_S,w_ammo,ammo-9x19-pbp,ammo-9x19-pbp_descr,0.17,188,
ammo_9x21_sp10,AMMO_S,w_ammo,ammo_9x21_sp10,ammo_9x21_sp10_descr,0.19,2150,
ammo_9x39_ap,AMMO_S,w_ammo,ammo-9x39-ap,ammo-9x39-ap_descr,0.36,5350,
ammo_9x39_ap_bad,AMMO_S,w_ammo,ammo-9x39-ap,ammo-9x39-ap_descr,0.36,2300,
ammo_9x39_ap_verybad,AMMO_S,w_ammo,ammo-9x39-ap,ammo-9x39-ap_descr,0.36,635,
ammo_9x39_pab9,AMMO_S,w_ammo,ammo-9x39-pab9,ammo-9x39-pab9_descr,0.37,1650,
ammo_9x39_pab9_bad,AMMO_S,w_ammo,ammo-9x39-pab9,ammo-9x39-pab9_descr,0.37,800,
ammo_9x39_pab9_verybad,AMMO_S,w_ammo,ammo-9x39-pab9,ammo-9x39-pab9_descr,0.37,425,
ammo_base,AMMO,w_ammo,,no_description,0.00,0,
ammo_batteries,AMMO_S,w_ammo,st_energy,st_energy_descr,0.01,0,
ammo_batteries_ccell,AMMO_S,w_ammo,st_energy,st_energy_descr,0.10,0,
ammo_batteries_dead,AMMO_S,w_ammo,st_energy,st_energy_descr,0.10,0,
ammo_binoc,AMMO_S,w_ammo,none,none,0.00,0,
ammo_box,II_ATTCH,i_tool,st_ammo_box,st_ammo_box_descr,0.15,50,
ammo_dyno,AMMO,w_ammo,-,-,0.00,216,
ammo_gauss,AMMO_S,w_ammo,ammo-gauss,ammo-gauss_descr,0.60,20512,
ammo_gauss_bad,AMMO_S,w_ammo,ammo-gauss,ammo-gauss_descr,0.60,10256,
ammo_gauss_cardan,AMMO_S,w_ammo,ammo-gauss_cardan,ammo-gauss_cardan_descr,0.60,8399,
ammo_gauss_verybad,AMMO_S,w_ammo,ammo-gauss,ammo-gauss_descr,0.60,1570,
ammo_knife,AMMO_S,w_ammo,st_none,st_none,0.00,0,
ammo_knife_2,AMMO_S,w_ammo,st_none,st_none,0.00,0,
ammo_knife_3,AMMO_S,w_ammo,st_none,st_none,0.00,0,
ammo_knife_4,AMMO_S,w_ammo,st_none,st_none,0.00,0,
ammo_knife_5,AMMO_S,w_ammo,st_none,st_none,0.00,0,
ammo_knife_6,AMMO_S,w_ammo,st_none,st_none,0.00,0,
ammo_m209,S_M209,w_ammo,ammo-m209,ammo-m209_descr,0.20,2264,
ammo_m209_bad,S_M209,w_ammo,ammo-m209,ammo-m209_descr,0.20,665,
ammo_m209_verybad,S_M209,w_ammo,ammo-m209,ammo-m209_descr,0.20,300,
ammo_magnum_300,AMMO_S,w_ammo,ammo-338-lapua,ammo-338-lapua_descr,0.44,17000,
ammo_magnum_300_bad,AMMO_S,w_ammo,ammo-338-lapua,ammo-338-lapua_descr,0.44,11000,
ammo_magnum_300_verybad,AMMO_S,w_ammo,ammo-338-lapua,ammo-338-lapua_descr,0.44,720,
ammo_og-7b,S_OG7B,w_ammo,ammo-og-7b,ammo-og-7b_descr,1.96,12490,
ammo_og-7b_bad,S_OG7B,w_ammo,ammo-og-7b,ammo-og-7b_descr,1.96,520,
ammo_og-7b_verybad,S_OG7B,w_ammo,ammo-og-7b,ammo-og-7b_descr,1.96,200,
ammo_pkm_100,AMMO_S,w_ammo,ammo-7.62x54-r,ammo-7.62x54-r_descr,0.54,5000,
ammo_pkm_100_bad,AMMO_S,w_ammo,ammo-7.62x54-r,ammo-7.62x54-r_descr,0.54,1380,
ammo_pkm_100_verybad,AMMO_S,w_ammo,ammo-7.62x54-r,ammo-7.62x54-r_descr,0.54,100,
ammo_vog-25,S_VOG25,w_ammo,ammo-vog-25,ammo-vog-25_descr,0.26,2180,
ammo_vog-25_bad,S_VOG25,w_ammo,ammo-vog-25,ammo-vog-25_descr,0.26,480,
ammo_vog-25_verybad,S_VOG25,w_ammo,ammo-vog-25,ammo-vog-25_descr,0.26,230,
ammo_vog-30,S_VOG25,w_ammo,ammo_vog_30,ammo_vog_30_descr,0.20,1850,
analgetic,II_FOOD,i_medical,st_analgetic,st_analgetic_descr,0.08,1100,
animation_hit_bolt,WP_KNIFE,w_melee,st_knife_combat,st_knife_combat_descr,0.00,0,
